0	何このコラボ！ 聴いてみたいなー！&gt;RT
0	RT @Starbucks_J: バリスタたちがこっそり楽しむ定番のカスタマイズ”ホワイトチョコレート”を使った『ストロベリー&amp; ホワイトチョコレートフラペチーノ®』が期間限定で登場！なくなり次第終了。お急ぎください！ https://t.co/ooBRu4DYex https…
0	RT @neon4: 近所のおうちが外装やり替えてるな…と思ってたんだけど これはカープファンですね間違いない https://t.co/WoxVUVkckd
0	RT @momiji64: ふ、フチ子ぉーッ！！！！！！ https://t.co/9NZ3lDoMRb
0	RT @Sankei_news: 長谷川穂積、５年半ぶり世界王者返り咲き！世界３階級王者に  https://t.co/Zbh7sMv6Gl #ボクシング https://t.co/rqwGY0PUEv
0	RT @SankeiNews_WEST: 山中慎介も！！！【ボクシング】７回ＴＫＯ勝ち！日本歴代２位１１度目の防衛　ＷＢＣダブル世界戦 https://t.co/P7xo9KnBNN https://t.co/CIAxDtPL2S
0	どっちもTKO！すげぇ！ おめでとう！&gt;RT
0	iOS10にアプデしてFacebookのメッセンジャーもアプデしたら通知が消えなくなった…ウザいんでナントカシテクレFacebook。 https://t.co/uABZ9koSmN
1	RT @MADOGATARI: 【東京アンコール】来場者参加企画が実施決定！東京アンコール会場では「魔法少女まどか☆マギカ」「&lt;物語&gt;シリーズ」の名台詞への投票を受付！1位に輝いた台詞は新たにスペシャルイラストとして後日甦ります！！ #madogatari https://t.…
0	RT @dengekionline: 『機動戦艦ナデシコ』20周年記念イベントでは第23話と劇場版を上映。チケットは9月24日0時から発売開始 https://t.co/ywg0Ahj1fW #機動戦艦ナデシコ #ナデシコ https://t.co/0wonsirGSx
0	RT @Misaki_pop: これは泣けますな。。。 「みんなで叶える物語」だったのが、「みんなで叶えた物語」になってる(´；ω；｀) https://t.co/BTWRWGZYC6
-1	バイオ７のPV観たんだけど…これガチで怖いわ…((((；ﾟДﾟ)))) 更にセロＺ版も出るんだろ…？ 怖いモノ見たさで観たい気もする…。 そしてドリキャスでベロニカをプレイしたのがもう16年前なんだと知って年月の速さを痛感した件。 #バイオハザード７
0	RT @zerojirou: メンズナックル、これはキメ台詞というより被害報告なのでは https://t.co/n2CNyXWHcB
0	日付が変わったと同時に買ってきたぜ…www https://t.co/gRwSGUEAjs
1	こち亀最終回完読。 メタ全開なラストだった…www でも、こち亀らしくて良かったな。 秋本先生＆両さん、40年お疲れ様でした！ #こち亀
0	やべぇ…これにしちまったよ…速攻ケース＆背面保護フィルム買わねば…orz&gt;RT
1	@ikuza9090 うん、いい最終回だったよ。是非本誌購入をお薦めする。 てか、優季くん自身は終わってないんだろ？
1	RT @kaworu_last: 会いたい人のために時間を割いたり、 お金を使ったり…  それは自分が幸せになるため。  会うことにそれだけの価値があるから頑張れる。 もしそれをためらうようになってしまったら、 終わりが近いのかもしれないね。 https://t.co/BDnb…
0	RT @Sankei_news: 「黒夢」の商標権がネット公売に　人気ロックバンド、東京国税局により  https://t.co/VHTTIhyLeg
0	RT @dorichiko: 亀有駅、早朝に行ってみたが本当にとんでもなかったww #こち亀 #こち亀よ永遠に  #祝こち亀40周年 https://t.co/IHw16Gz5ch
