0	始めました😆💕  フォローしてください(*´˘ `)
1	お姉ちゃんがミスユニバース広島大会に出ます!! 今 総選挙3位です!!良かったら投票してください (*´ч`*)♡ https://t.co/Se2yGoPQZv
0	竹原歩美さんに投票！ファッションリーダーズreal3 2015.12.29@なんばHATCHで開催！！会場内投票で関西コレクション出演が決まる！！https://t.co/mNr6s4PXSR #ファッションリーダーズ #FL 62217
1	明日の昼12時までです！１票でも多くお姉ちゃんに投票お願いします(*´˘ `)♡  https://t.co/SmlywsB9qB https://t.co/DhJRdeaKRJ
0	竹原歩美さんに投票！#FL #KANSAI COLLECTION 2016S/Sが、京セラドーム大阪にて2016年2月28日（日）開催決定！チケット先行販売は11月21日（土）10:00スタート！https://t.co/JM8Rdv2sH1 622ed
0	RT @kce_hiroshima: 拡散希望  本日広島学生生活向上マガジンでの特集取材があり、KCEモデルの撮影をして頂きました。 KCE広島校開校という事で注目して頂いております！ 11月26日発行されます！  #KCE広島校 https://t.co/BmlMmT8Xp3
0	RT @ogura_hr: 拡散希望  本日広島学生生活向上マガジンでの特集取材があり、KCEモデルの撮影をして頂きました。 KCE広島校開校という事で注目して頂いております！ 11月26日発行されます！  #KCE広島校 https://t.co/P2GLwr4gLs
0	@MOMIN51495161 こちらこそありがとうございます！^^
0	@c72dd027e10b4d3 こちらこそありがとうございます！よろしくお願いします(*^_^*)
1	RT @nicokaita: 只今八丁堀店にてカメラ研修中！モデルはなんとミスユニバース広島出場の美女です！！！！！美しすぎます…😭😭😭💓💓💓💓💓 https://t.co/6QFRYaoXMe
0	RT @kan_kore: 【本日10:00～チケット先行販売スタート】 ランウェイ近くの席をゲットするなら今がチャンス！ →https://t.co/JmvUAUkEJt  第一弾出演者も発表中！ 関コレHP→https://t.co/HxKENVXY0N https://t…
0	広兼麻菜さんに投票！#FL #KANSAI COLLECTION 2016S/Sが、京セラドーム大阪にて2016年2月28日（日）開催決定！チケット先行販売中！https://t.co/JM8Rdv2sH1 62359
0	家でウォーキングの練習💪✨ 誰よりも綺麗に歩けるようになりたい٩( ‘ω’  )و  #KCE広島校#KCE https://t.co/LxKZUBG8kI
0	@ayuri0925 よろしくおねがいします😆♥
0	@ayuyumi_ おっけー！😉✨
0	行ってきます🙋💕 https://t.co/Ha06GCOBUT
0	ミスユニバース広島大会、 お姉ちゃんの頑張っている姿を見ていた分、私は結果に満足できなかったけど今までで1番綺麗だったよ✨✨  #ミスユニバース#広島 https://t.co/ZKfc8uEgAD
0	RT @nakagaway2: 拡散希望  関西コレクション2015A/W  関西コレクションエンターテイメントステージ映像公開！！  https://t.co/ugfOKyyj44 https://t.co/JtsEHUG1Lm
0	@choko3131311 よろしくおねがいします😆✨✨
1	RT @ayuyumi_: グランプリとれなかったけど いい経験なった✨✨ 応援してくれたひとありがとです！💕 #ミスユニバース#広島#ファイナリスト#2016 https://t.co/POTtPatYPM
1	久々にプリ撮った〜  スタバの新作おいしい👌💕  #姉妹 #プリクラ https://t.co/xuQbvHDBp6
1	RT @zhongbozhi: 人それぞれの価値基準は決して同じでは無いけど、美しさを求める事が大切だと思う。 たとえ勝負でも、その勝負を超越した高い芸術性を追求している人は、ただ勝つだけでなく、美しい生き方を残すというこだわりを捨てない強さがある。たとえ失敗したとしても生き方…
0	@Kanayanyan_53 よろしくおねがいします(*^_^*)
0	RT @kan_kore_e: 拡散希望 KCE所属モデル限定オーディション開催決定！ 2.28関西コレクションKCEブランドタイアップステージオーディション決定！ ブランドをまといステージを彩るモデルとなろう！！ https://t.co/4o3Z3oRN3O https:/…
0	広兼麻菜さんに投票！#FL #KANSAI COLLECTION 2016S/Sが、京セラドーム大阪にて2016年2月28日（日）開催決定！チケット先行販売中！https://t.co/JM8Rdv2sH1 623c6
0	竹原歩美さんに投票！#FL #KANSAI COLLECTION 2016S/Sが、京セラドーム大阪にて2016年2月28日（日）開催決定！チケット先行販売中！https://t.co/JM8Rdv2sH1 623c6
0	@mari_u127 こちらこそありがとうございます♪
0	竹原歩美さんに投票！#FL #KANSAI COLLECTION 2016S/Sが、京セラドーム大阪にて2016年2月28日（日）開催決定！チケット先行販売中！https://t.co/JM8Rdv2sH1 623da
0	@Ad3ubZ56mtmRWpG 初めまして( ¨̮    )♩
1	RT @ayuyumi_: ほなみちゃん！💕 同じ事務所で一個下に見えん💕モデル もしてて大人ぽいしとにかくかわいすぎ！！！😍 よかったらjackのRTお願いします💕🙏 https://t.co/Gu8XWeYmlK
0	RT @ogura_hr: 拡散希望  TV番組案件のオーディションが終了致しました！本日お越し頂いた中からTV番組出演が決定致します！  近日他TV番組のオーディション公開予定！  #KCE広島校 https://t.co/zrd0VkNzUM
1	今日はオーディションを受けてきたよ✨ どきどきした〜  良い結果になるといいな(*´˘ `) 明日からも頑張ろう💪  #KCE#KCE広島校 https://t.co/dPGKTjhSU8
1	@SAWAKO__1231 こちらこそフォロー嬉しいです！よろしくおねがいします( ¨̮    )♩
0	竹原歩美さんに投票！#FL #KANSAI COLLECTION 2016S/Sが、京セラドーム大阪にて2016年2月28日（日）開催決定！チケット先行販売中！https://t.co/JM8Rdv2sH1 62401
0	RT @mana_high: #拡散希望  FASHION LEADERSに載ってみたい子募集中！ 次回、来週12月6日です！ アリスガーデンにてお待ちしております(^^)  応募フォームリニューアルしました☆ https://t.co/lY8h7f8d5k https://t…
1	見て〜 このデンタルフロス可愛い💕 日本初の100％オーガニックで歯に良いんだって♩ すごい良い香り🍓 みんなも使ってみてね✨ https://t.co/ddKwZh5Qln #OKAMURA #デンタルフロス#フロス#DROPS https://t.co/fPDHO7NRxL
1	RT @zhongbozhi: 道端アンジェリカさんのLINEブログで、先日 #KCE 大阪校で開催した撮影の様子がアップされてまず。 アンジェリカさん、撮影に協力頂きありがとうございます！ でも、正式名は「関西コレクションエンターテイメント」なんですよ〜（笑） https:/…
-1	RT @kce_hiroshima: 拡散希望  某テレビ局出演モデルオーディションが開催されます！ 広島のメディアに出演出来る大チャンス！ 未経験者大歓迎！レギュラー出演も夢じゃ無い！是非お申し込みください。  https://t.co/JnYKTjsYuB https://…
0	RT @mana_high: Kansai Collection          ENTERTAINAMENT                     HIROSHIMA school.  いつかあなたが誰かのモデルのなるように・・・  本日Lesson終了♡ https:/…
1	まなさんのレッスン👠💕 楽しい♩  ちゃんと教わったことを身につけよう！ ほんとにまだまだ頑張らないと💦💪  ありがとうございました´`* #KCE #KCE広島校 https://t.co/5XOFr40wta
1	嬉しい٩(ˊᗜˋ*)و がんばろ！
0	@07_0913 こちらこそありがとうございます！頑張りましょうね(*´-`)よろしくおねがいします♩
0	RT @shimonsmile: 広島にて！ RCC中国放送の番組の ロケ1日やってきましたー！*\(^o^)/*💓 冷やし中華のAMEMIYAさんと！！ 広島のえぇとこめちゃ知れた！😁💕 https://t.co/s6EHz16Kap
0	RT @ogura_hr: 拡散希望   RCC中国放送『ミマせん？』の収録が行われました！AMEMIYAさん、大倉士門さんと共にKCE広島校から12名が出演！ 12月18日（金）放送です！  #AMEMIYA さん #大倉士門 さん https://t.co/9HUp1MPg…
0	RT @ogura_hr: 拡散希望   KCE広島校にてテレビ収録を行い、なんと！関西コレクションにも出演して頂いています大倉士門さんがサプライズゲストとして登場！  『ミマせん？』 12月18日（金）放送です！  #AMEMIYA さん #大倉士門 さん https://t…
1	RT @nakagaway2: 拡散希望  本日広島で話題のミス、ミスターコンテストに、KCE広島所属モデルがPOWER'Swintercollectionに出演しました！広島での案件も非常に多くなり今後の展開が楽しみです！  テレビとのイベント案件、乞うご期待！ https:…
0	RT @kce_hiroshima: 拡散希望   本日jackinthebox主催のイベントにてPAWER'S STAGEスノーボードウェアwinter collectionにKCE広島校から所属モデル、濱田桜、藤本菜月、竹原理沙が出演致しました！ https://t.co/…
1	POWER'Swintercollectionと関西コレクションエンターテイメント広島校のPR告知に出演させていただきました✨  初めて実際にステージに立ち、もっともっと頑張らないと！と改めて感じました！楽しかったです💕 #KCE https://t.co/2qilUxLMss
1	お姉ちゃんの後輩のほなみさん😆💕  写真撮れてすごいうれしかったです♩  ドレス姿きれいでした(*´˘ `)♥ #HCC https://t.co/AMLjrHpGBr
0	RT @ogura_hr: 拡散希望  某テレビ番組の中に収録が行われました。MCとして活躍するKCE所属2名がレポーターとして抜擢！ 他所属モデル11名が出演！ 広島校ではMCの育成にも強化しております！  #KCE広島校 https://t.co/WzD0qg0IUN
1	昨日テレビ収録がありました♩ これからもこのような機会を大切にしていきます！ KCEでショーだけでなく雑誌、テレビなどたくさんの分野で活躍出来るモデルさんを目指します！✨ #KCE https://t.co/is44iDmEFH
1	RT @ogura_hr: 拡散希望  先日収録致しましたRCC中国放送 『ミマせん？』本日放送です！ とにかく面白い内容になっていますので、是非ご視聴下さい♪  #ミマせん #大倉士門 さん #AMEMIYA さん #KCE広島校 https://t.co/6SbqDMxw84
0	今日のミマせん？観てね♩  RCCで深夜0時30分〜だよ(*^^*)  #KCE #KCE広島校 https://t.co/KN8YoJ9hwj
0	美容院行ってきたよ✂ 髪巻いてくれた〜 #KCE #KCE広島校 #美容院 https://t.co/sNjicEyzB6
1	RT @zhongbozhi: オーディションやテストでもそう。 出た結果を変えたければ、行動を変えるしかないと思う。 奇跡が起こるのを祈るのか、行動を変える努力をするのか？ 「日々の積み重ねが未来を作っている」 自分はこの言葉を信じたい。 奇跡を起こせる様な凄い人間じゃないか…
0	RT @Delyle_kqepyoon: @Delyle_kqepyoon マツエクといえばアンクロエさん💄✨ 初回スペシャルプライス価格でできちゃう💕 チェックしてみて下さいねっ👇 https://t.co/r5MdX3AN14  ＃アンクロエ ＃マツエク ＃関コレ http…
1	RT @nakagaway2: 拡散希望  RCC中国放送『ミマせん？』過去最高視聴率25%を記録！ど偉い視聴率で正直絶対ウソだろ？！って何度も思ってたが本当の話！広島校凄すぎる！来年は中国四国地方最大の大型ファッションショーが誕生します！ 情報解禁は年明けです！ https:…
0	@Steps0826 よろしくお願いします♩
0	@Steps0826 いないと思います！💦
0	@Steps0826 メンズレッスンが出来たら来てくださいね♩
1	まなさんのレッスンだったよ♩ 今日はポージングも教えてもらえたから良かった💕 もっと自然に、笑顔でできるように練習っ！💪  りなさんと写真(*˙˘˙*) #KCE #KCE広島校 https://t.co/rmCe1TZ8K4
1	RT @myrn1230: りさりな♡ツーショット なんと年齢差５歳(ﾟДﾟ)ﾉ✨笑  そりゃ可愛い訳だ💓 若いって素敵（´-`）.｡oO（） わたしも負けてられないなっ！ https://t.co/IUJ62PbAka
0	美人時計の撮影会でした🙌💓 https://t.co/JTKlq15RXA
1	@megg617 めぐみさんありがとうございます💕また会えたらいいですね！✨
1	アボカドの種のお茶作った〜 ダイエットに良いらしいよ👌✨ https://t.co/pjx2imi8LG
0	RT @ogura_hr: 拡散希望  ファッションリーダーズreal3 過去最高動員数2580名を記録しました！ 次回2016.5.14@なんばhatch！ 広島でのオーディション開催決定！  出演モデル募集！ https://t.co/OAEql0Ugxi https://…
0	2016年💓 あけましておめでとうございます\(* ¨̮*)/ #2016
0	やっと初詣行けるよ〜👌
0	お姉ちゃんと宮島\(ϋ)/  お参りして食べ歩き♩ いまから市内💕 https://t.co/UUIfImlrXK
1	RT @ogura_hr: #FASHIONLEADERS 広島でお馴染み！ 共に盛り上げて何より大切な仲間です！！ これから色々な事を企画していきます！2016年！よろしくね^ ^  ADAMに関してはKCEメンズモデルとして活動開始！  #KCE広島校 https://t.…
0	RT @FashionLeaders2: 【STREET SNAP】  広兼麻菜さん（@mana_high ）  ▼リアルクローズをチェック https://t.co/QQJTPi4vBO  #FASHIONLEADERS #ファッションリーダーズ #広島 https://t.…
0	今からオーディション(*•̀ᴗ•́*)و お守りもね✨✨ #KCE #KCE広島校 https://t.co/2UAL9ZJPIq
0	@24karat86384732 ありがとうございます!!頑張ります！✨
1	@24karat86384732 はい♩いい報告したいです\(ϋ)/
0	RT @ogura_hr: 拡散希望  本日より2日間に渡り関西コレクションのオーディションを広島校にて開催！ KCE広島校からモデル、ダンサー80名以上の方がご応募！  #KCE広島校 https://t.co/qE0X6W9151
0	センター試験行ってきます(۶•̀ᴗ•́)۶
1	@myrn1230 りなさん💕 嬉しいです!!ありがとうございます(*´ч`*)
0	@candy_aug ありがとうございます💕 またレッスンで会ったらお願いします(*´ｪ`*)
0	@superLucysuper ありがとうございます♩
0	RT @xvk1n0: 💗ご報告💗この度関西コレクション2016S/S KCEブランドステージでの出演が決定しました！嬉しさと不安で整理がついてませんw まだまだ未熟物ですが応援よろしくお願いします！#KCE広島校 #関西コレクション #拡散希望 https://t.co/0F…
1	RT @ogura_hr: 今回の広島初開催になった、関西コレクションオーディション。 皆さんの緊張感だったり、それぞれの想いがすごく感じれるオーディションでした。 晴れてステージ出演が決まった方、今回のチャンスが掴めなかった皆さん。 今年は様々なオーディションを準備しているの…
1	RT @ogura_hr: 『やらないで後悔するよりやって後悔した方がいい』 このアンジェリカさんの言葉は響きますね^ ^  皆さんに伝えていきたい言葉の一つです！！  #何か挑戦したい事がある方はRT
0	RT @kce_hiroshima: 拡散希望   紙屋町シャレオ発行情報誌『シェリ』のイメージモデルオーディションを本日紙屋町シャレオにて開催！ カメラテストなど、イメージに対応出来るポージング、表現力育成にも強化しております！ https://t.co/Zyh26ekIGw
0	RT @ogura_hr: 紙屋町シャレオ発行情報誌オーディションスタート！ 皆さん緊張感を持って頑張っております！！  #KCE広島校 https://t.co/UmYl4tcfx2
0	今日はオーディション💕  早速ブックオフで買った! ポージング研究します👌✨ #KCE #KCE広島校 https://t.co/wga6GRw0Bm
0	RT @ogura_hr: 今年開催の広島大型ファッションイベントは広島ホームテレビさんと開催！ いつも玄関で出迎えてくれるホームテレビさんのキャラクターぽるぽる^ ^  みなさんファッションイベントお楽しみに♪  #KCE広島校 https://t.co/SOlFyRhFHP
0	@AiprlKazu0420 フォローありがとう〜よろしくね！😳
1	RT @ogura_hr: 【重要】 このモデル・ダンサーオーディションはKCEに所属されていない方でも挑戦して頂けるオーディションです！ 広島から全国へ発信のチャンス！  是非挑戦されてみてください^ ^  #RTお願いします https://t.co/xUvIqRqHXt
1	誕プレ💓💓 本物みたい…!かわいい! https://t.co/FKxO8mrw4s
