0	名古屋から帰りの新幹線。月曜日だろうがやらさせていただきます。 http://t.co/zRxkvsGlX0
0	@HlxTf よくわからんが文脈推測。
0	@HlxTf 多分ミスリードしてるよな。
0	@yasuaki1989 同意見
1	@yasuaki1989 やす優しすぎる(*_*)(笑)
0	@yasuaki1989 大阪は堺市でございます。
1	@yasuaki1989 そうなんよ。うちの地域ではタイガースより断然バッファローズファンが多かったです。ちなみに僕も中が癖の時、ファンクラブに入ってました。京セラドームのチケットがただになるので。 ちなみにそのころはホークスふぁんでした。 バルデスが好きです。
0	セニョールピンク(泣)
0	@rie_sunsun13 やっと彼氏できた？
0	@apipi1020 @maixm4 恵方巻を食べてる間に喋ると親のげんこつが飛んできました。そんな少年時代。
0	@maixm4 @apipi1020 さすがにバレてる。
0	せっかくなのでまほろ市を散策ー。 http://t.co/aqqK2FIgLT
0	待ちに待った道尾さんの新作購入！事務所まで電車で読むの楽しみ！ http://t.co/G0g80SXRBz
1	RT @BBB_Staff: 【ライブ】 不定期にて開催、日比谷野外大音楽堂でのシリーズライブ、「日比谷ノンフィクションⅣ」の開催が決定しました！ 先行情報など詳細は→ http://t.co/h8PLAB3wye
1	今年もきたきた、日比谷ノンフィクション！"@BBB_Staff: 【ライブ】 不定期にて開催、日比谷野外大音楽堂でのシリーズライブ、「日比谷ノンフィクションⅣ」の開催が決定しました！ 先行情報など詳細は→ http://t.co/JWnFvSUZvJ"
0	仕事終わりー！明日の東京は雪のようです。早めに家でないと。
0	@umiusagii ゆみか背高いねんな。
1	@umiusagii スタイル良いってことやからええやろ(  ￣ー￣)ノ
0	@umiusagii @yasuaki1989 生まれた時の体重が3800グラムやから、大きかったよね。というかデブだったよね。中二くらいまでは。
0	@umiusagii @yasuaki1989 デブ写真見たかったけどなー(笑)この小学校の卒アルの頃は体脂肪率25%あった。 http://t.co/ijGLdWirRa
0	中学生が占領している車両に乗ってしまった。
0	@noli102 渋谷で県大生で集まります。
-1	ちなつ、慶と川崎で飲んでましたー。げすいシンパシーを改めて感じた。
0	@nacha717 川崎で？
0	@nacha717 それで話にはいってくるな！
0	@apipi1020 @nacha717 ななが伊東で飲んでた事実なんて興味ない！
0	@nacha717 @apipi1020 東京来た時には連絡くれないのにっていう嫉妬だよ。
1	「透明カメレオン」 読了。個性的な楽しい人たち。過去。優しい嘘。弱さ。今。 道尾さん、さすがに今回も泣かされました。
1	@nacha717 @apipi1020 なかなか素直になれなくて。
0	@noli102 今日は慶もまいこもいるよ！
0	@chim427 ラッセンゴーレライ
0	@chim427 おにーさん
1	昨日読了した「透明カメレオン」の余韻がまだ抜けたい日曜日。優しかったなー。
0	最近寝る前に野爆のコントやらロケ番組を見てから寝ることで次の日の英気を養っている。
0	@noli102 良さげなカメラは使わないのね。
0	やっと終わったー(￣▽￣;) 明日はゆっくりしませう。
0	@naomi_0503 @Maidez1213 会ってない
0	久しぶりにいけすかんやつに会った。久しぶりの感覚。イライラ(￣^￣)
0	日比谷公園で日向ぼっこ中。 http://t.co/K599MQirBc
0	日比谷公園のベンチでけっこうな時間寝てた。
0	@sao1217 日比谷野外でライブやってたん？俺ベンチで本読んでただけ(  ￣ー￣)ノ
1	またホーチミン行きたいなー。初ハノイでもいいが。
0	@osaru345 次の連休どうでしょうの候補地として。羽田-ホーチミン便できてるし。
0	@sao1217 調べてみたら代々木公園やぞ！
0	@rie_sunsun13 すんすん。
0	@rie_sunsun13 なにそれ！？
0	@miiiiidxk 天国にしてください。
1	山梨出張帰りで早く帰宅できた！今日の晩ごはん。フォーとホワイトアスパラガス http://t.co/71m0Mmw0yx
1	@maixm4 めっちゃ好き
0	@miiiiidxk 生ぎだい！
0	@miiiiidxk ワンピース。
0	@chipipirou なにしてんの。
0	@chipipirou @maixm4 申請だけは送れるんちゃう？わたくし今日、明日と名古屋にいます。
0	@chipipirou すれ違う二人。
0	名古屋さむー。
0	@chipipirou 3月7日も名古屋多分おるで。
0	明日の会社の先輩の結婚式の余興の練習の〆の牛丼。in 名古屋 http://t.co/qfj2mtUMaJ
0	@chim427 よくわかるな。
0	先輩の結婚式披露宴サプライズ乱入完了！ゆず歌って10分で退場。
1	楽しんでいただけていれば幸いです、 http://t.co/9ZEmaJEWnB
-1	@HlxTf はよ切りたい。けど、長いのそんなに評判悪くない。(  ￣ー￣)ノ
0	@megumi_1221 @HlxTf 敢えてくずしてる。
1	@llaxmeg 羨ましい！お楽しんで！土産はみずタバコで！
0	@llaxmeg HAPPYバレンタイン高井！
0	@HlxTf 今月中に切るわ。
0	@rie_sunsun13 なにこれ？
0	@rie_sunsun13 ブルーボトルコーヒー？？あ、今日こっち来てたんか！忘れてた(*_*)
0	今日は会社のシステムが停止するので帰ります。
0	@wasabihatti せめて座ってください。
0	@riiisaaa91 @asyako330 @kacowaco ちくわの天ぷらも おすすめ
1	@riiisaaa91 @asyako330 @kacowaco それでもおそらく一番美味しい。
-1	@aibob0n でぶ
1	今日は群馬。暖かい。 http://t.co/M5Eg02CuKo
0	@chim427 @jumbo0528 誘えよ。
0	@shadow10969 しょーりもついに卒業か！おめでとう！
