0	RT @Yuuuuuuuuu01: 札幌行き最終はまなす。ほぼ定刻通り苫小牧を出発しました。いつもより10分早起きしてお見送り〜♯はまなす https://t.co/M333sZyhkw
0	北海道&amp;東日本パスの「新定番ルート」は？　「はまなす」廃止後、新幹線かフェリーか高速バスか https://t.co/oorgCug7Ma
0	RT @sayasayare: 下り最終はまなす、西の里を通過しました！定時です！最後までがんばって！！ https://t.co/HwajGjFXhI
0	RT @Ayaya703: 朝刊に昨日の白鳥とはまなすのラストランが載っている しかも第一面に 今まで本当に、ありがとう。 https://t.co/FHLJv8FzpV
1	RT @arukumaE2: はまなすのラストランの車窓から見る朝焼けがとてつもなくすごい… https://t.co/08nfoXGfMn
0	RT @a7_keita: おはようございます。現在のはまなす先頭車 https://t.co/NpoT9Z6Xes
-1	RT @tgz211221: はまなすにもう一度乗りたい…  青森や北海道の閑散期に運行してくんないかな… https://t.co/dw2Nkq93cV
0	RT @NPS_Nikon_NPS: 札幌駅NOW！  到着列車案内に急行はまなす これで最後です！ https://t.co/DV0JVgbczz
0	RT @ichikapeony: 札幌駅に、夜行急行列車はまなすが到着！青森と札幌を結ぶラストランです。 https://t.co/TB4b8V5M5E
1	RT @nikukyu_groove: 急行はまなす乙、乙！ https://t.co/UdV3wqUavQ
1	RT @imadegawa075: はまなすは時間ぴったりに札幌到着。これで日本の鉄道史においていろんな出来事が終わった感。 https://t.co/nyKDcAuEFc
0	RT @toripypypy: リアルタイム。 STVの急行はまなす到着中継 https://t.co/reRzt8cANJ
-1	RT @mido8: JR急行、明治以来の歴史に幕　「はまなす」最後の出発 https://t.co/zRGaR36Ur0 #スマートニュース 新幹線で失われたってあるけど乗る人が少ないなら仕方がないよね
0	RT @NPS_Nikon_NPS: 札幌駅NOW！  急行はまなすフィナーレ！ https://t.co/PtcZzIJvwv
0	RT @local_linern34: はまなすラストラン到着 圧死しそう https://t.co/8xyEgGXFBi
-1	RT @masudakitaguni: 急行はまなすも終わる  寝台車に乗ってみたかった メチャ込みの自由席に札幌から乗って函館で連結みて青函トンネル抜けて青森着いて乗り換えて東京へ  タイミングが合えば一万円で網走から行田まで行けたんだよな  あの節は大変お世話になりました
-1	RT @sirakawa_kotone: うぅ。。ありがとう、白鳥、スーパー白鳥、札幌行きはまなす https://t.co/QquKZ7LCr8
0	RT @cypselurus_agoo: はまなす最後までありがとー！！ https://t.co/kzvDUMpTLB
1	RT @Jun_Coccinella: 急行はまなす。トワイライトや北斗星でもなくカシオペアでもなく、この列車が青函を繋ぐ夜行列車の最期というのが、名誉に尽きる。ここまで残してくれてありがとう。そしてさようなら、はまなす。#はまなす #急行
1	RT @gnaga: ここで、無事札幌駅に到着した急行はまなすの勇姿をご覧ください。 https://t.co/qMP7wUWGJg
