geeky_0,u276584,skillet-under my skin,Skillet,Under My Skin,62500,
geeky_1,u402064,Faint-Linkin Park,Linkin Park,Faint [Live In Japan],864336,TRECWKG128EF35F93C
geeky_2,u480997,yellowcard-ocean avenue,Yellowcard,Ocean Avenue,285605,TRZGABY128F1462E00
geeky_3,u402082,"""Cavalcade"" - Glassjaw",Glassjaw,The Gillette Cavalcade Of Sports,6004613,
geeky_4,u276629,Marilyn Manson-Tainted Love,Marilyn Manson,Tainted Love,16322,TRHLSTT128F427AB58
geeky_5,u603013,Sugarcult - Memory,Sugarcult,Memory,10482238,
geeky_6,u111,Jay Z - 99 Problems,Jay-Z,99 Problems,17671535,TRPVVGC12903CAC89F
geeky_7,u276639,mercury rev-opus 40,Mercury Rev,Opus 40,13510152,TRCPOYO12903CD2A46
geeky_8,u402091,Jewel - you were meant for me,Jewel,You Were Meant For Me,1526340,TRLLZRQ128F93309D3
geeky_9,u268545,Optimistic - Radiohead,Radiohead,Optimistic,2748794,
geeky_10,u623706,Zeromancer - Opelwerk,Zeromancer,Opelwerk,89170,TRCYRKU128E0786B18
geeky_11,u535142,Grand Theft Autumn-Fall Out Boy,Fall Out Boy,Grand Theft Autumn/Where Is Your Boy,245838,
geeky_12,u273933,Beck - Loser,Beck,Loser,164705,TRCISOV128E07929B3
geeky_13,u276744,John Mayer - My Stupid Mouth,John Mayer,My Stupid Mouth,5000204,TRLOURC128F4263A9C
geeky_14,u402171,Elliott Smith - Tomorrow Tomorrow,Elliott Smith,Tomorrow Tomorrow,14413965,TRNMODM128E079125E
geeky_15,u481073,the Saddest Landscape - the Fashion Magazines Have Succeeded.,The Saddest Landscape,The Fashion Magazines Have Succeeded,5389727,TRDTONQ128F92FD24F
geeky_16,u521,System of a Down-Toxicity,System of a Down,Toxicity,3226388,TRCIJSF128F42799DF
geeky_17,u481093,Pearl Jam-Black,Pearl Jam,Black,15383177,TRQTKAG128F427E1D8
geeky_18,u623727,ozzy osbourne - crazy train,Ozzy Osbourne,Crazy Train,13775572,TRLDBHR128F9306F73
geeky_19,u256077,rufio-over it,Rufio,Over It,16390006,
geeky_20,u481101,Maroon 5 - This Love,Maroon 5,This Love,864400,TRZHXFO128F9302A17
geeky_21,u574360,josh groban- believe,Josh Groban,Believe (Album Version),571194,TRBEYYM128F1493C56
geeky_22,u481111,Radiohead- Karma police,Radiohead,Karma Police,4501647,TRHYPVF12903CB2D20
geeky_23,u481144,David Bowie - Space Oddity,David Bowie,Space Oddity,5327,
geeky_24,u481145,push- sarah mclachlan,Sarah McLachlan,Push,15860968,TRCFJDA128F4291720
geeky_25,u481160,Relient K- I So Hate Consequences,Relient K,I So Hate Consequences (Album Version),3116868,TRGOYVY128F425CB96
geeky_26,u263612,Ace Of Base - The Sign,Ace of Base,The Sign,4034295,TRLTBAY128F92CA4EE
geeky_27,u263612,Garbage - When I Grow Up,Garbage,When I Grow Up,19756470,TRKRMCN128E0786BAA
geeky_28,u263612,Cake - No Phone,Cake,No Phone,3282832,TRPLHLU128F4295722
geeky_29,u535268,extra ordinary - better than ezra,Better Than Ezra,Extra Ordinary,1356761,
geeky_30,u574409,"An Albatross - ""Uncle Funky Pants""",An Albatross,Uncle Funky Pants,2137634,TRCFAHH128F424E01B
geeky_31,u603088,Amel Larrieux - Make Me Whole,Amel Larrieux,Make Me Whole,4546702,TRKAMNT128F42790E6
geeky_32,u574418,Kim Wilde - Kids in America,Kim Wilde,Kids In America,281536,TRSUQUF12903CF80DC
geeky_33,u277136,"Alanis Morissette - ""Thank U""",Alanis Morissette,Thank U,87583,
geeky_34,u277136,"Flogging Molly - ""Salty Dog""",Flogging Molly,Salty Dog,8587216,TRBCMSH12903D03298
geeky_35,u623760,Dispatch - Bats in the Belfry,Dispatch,Bats In The Belfry,3442013,
geeky_36,u1189,DJ Sammy - Heaven,DJ Sammy,Heaven (featuring Do),8664508,
geeky_37,u535303,Streets - Fit but you know it,The Streets,Fit But You Know It,133919,
geeky_38,u277209,weezer - - - the sweater song,Weezer,Undone -- The Sweater Song,3814173,TRSMLEM128F9339EA8
geeky_39,u268558,I Miss You- Incubus,Incubus,I Miss You,3232067,TRYSBRF128F42748B9
geeky_40,u1357,"Jamiroquai-""Virtual Insanity""",Jamiroquai,Virtual Insanity,3109364,TRFVYRV128F42BBAA0
geeky_41,u623781,My Chemical Romance- i never told you what i do for a living,My Chemical Romance,I Never Told You What I Do For A Living,11754018,
geeky_42,u1538,Popular-nada surf,Nada Surf,Popular,6783214,
geeky_43,u1551,depeche mode - personal jesus,Depeche Mode,Personal Jesus,513101,TRYIJWH128F146948C
geeky_44,u481318,sonic youth- teen age riot....,Sonic Youth,Teen Age Riot,2255915,TRSZRUR128F148417C
geeky_45,u603135,The Misfits - Scream,Misfits,Scream (Album Version),1372226,TRXUZZZ128F42365EB
geeky_46,u1712,Taking Back Sunday-you&apos;re so last summer,Taking Back Sunday,You're So Last Summer,15671898,
geeky_47,u277392,Sublime-Right Back,Sublime,Right Back,4877812,TRBAYHO128F92F0778
geeky_48,u574471,bic runga- sway,Bic Runga,Sway,3188787,TRGSTAF12903CA9915
geeky_49,u263627,Brand New - Jude Law And A Semester Abroad,Brand New,Jude Law and a Semester Abroad,16579773,TRXWGEZ128F932D5D3
geeky_50,u535363,I want it all-Queen,Queen,I Want It All,11618632,
geeky_51,u268565,Low Millions - Eleanor,Low Millions,Eleanor,1611326,TRBHRGA128F4268884
geeky_52,u271881,Meant to Live- Switchfoot,Switchfoot,Meant To Live,3861386,TRFZHJF12903CA52A6
geeky_53,u481351,Home -- Switchfoot,Switchfoot,This Is Home,3861389,TRCTRQY128F9305223
geeky_54,u1856,hopesfall - the bending,Hopesfall,The Bending,10331234,TRYDENO12903CC5041
geeky_55,u277489,Rem - Everybody hurts,R.E.M.,Everybody Hurts,6516529,
geeky_56,u535400,Handsome Boy Modeling School - First and Then,Handsome Boy Modeling School,First... And Then (Instrumental),1376144,TRYVYEZ128F4237304
geeky_57,u535418,System Of A Down - Toxicity,System of a Down,Toxicity,3226388,TRCIJSF128F42799DF
geeky_58,u574511,Sugarcult - Pretty Girl,Sugarcult,Pretty Girl (The Way),1170081,TRLLEDY128F429A960
geeky_59,u481412,Workout Plan - Kanye West,Kanye West,Workout Plan,23432,TRWAHQP128F148D77D
geeky_60,u402675,Michelle Branch - All You Wanted,Michelle Branch,All You Wanted,6607738,
geeky_61,u481446,Woodstock - Joni Mitchell,Joni Mitchell,Woodstock,331081,
geeky_62,u639026,Politik-Coldplay,Coldplay,Politik,2967,TRRABGI128E0780C8A
geeky_63,u603180,Eminem- Superman,Eminem,Superman,148206,
geeky_64,u535461,System of a Down - The Highway Song,System of a Down,Highway Song,7425218,TRSEKRS12903CBB4FF
geeky_65,u277688,Gwen Stefani - What You Waiting For?,Gwen Stefani,What You Waiting For?,17671474,TRMTLEF128E0786194
geeky_66,u623837,Primus -  Harold Of The Rocks,Primus,Harold of the Rocks,8077263,TRKFFEX12903CFD7A5
geeky_67,u2336,Simple Plan- Addicted,Simple Plan,Addicted,2373418,
geeky_68,u574541,Saturday-Fall Out Boy,Fall Out Boy,Saturday,18101254,TRBZCYL128F42385F2
geeky_69,u402772,The Police-so lonely,The Police,So Lonely,164176,TRMJWOM128F14920BF
geeky_70,u277736,something corporate- walking by,Something Corporate,Walking By,8858926,TRGEOIU12903CB7037
geeky_71,u277749,Razorlight - Rip it up,Razorlight,Rip It Up,108612,TRAJUXH128E0788F7D
geeky_72,u574562,"""What I got""-Sublime",Sublime,What I Got,2185366,TRBXUWB128F149DA2D
geeky_73,u402821,Dixie Chicks--Wide Open Spaces,Dixie Chicks,Wide Open Spaces,9512432,TRRYSAP128F42619D0
geeky_74,u574569,Hallucinogen - Trancespotter,Hallucinogen,Trancespotter,6553539,TRBWBVF12903CD42F1
geeky_75,u574574,Wilco - Hummingbird,Wilco,Hummingbird,6602229,TRGTVSB128E0786BEA
geeky_76,u277839,Crazy Game of Poker- OAR,O.A.R.,That Was A Crazy Game Of Poker,17853850,
geeky_77,u402865,Alkaline Trio - Radio,Alkaline Trio,Radio,19687011,TRGLJLL128F4259C2A
geeky_78,u2722,Billy Joel-New York State of Mind,Billy Joel,New York State Of Mind,3166670,TRHLTRO128F92EA51A
geeky_79,u2727,"Yellowcard - ""only one""",Yellowcard,Only One,285608,TREJJLL128F1462E03
