recumbent_0,u394,Gwen Stefani - What You Waiting For,Gwen Stefani,What You Waiting For?,17671474,TRMTLEF128E0786194
recumbent_1,u623726,Coldplay - The Scientist,Coldplay,The Scientist,2970,TRMZXEW128F9341FD5
recumbent_2,u1038,distance is darkness-as i lay dying,As I Lay Dying,Distance Is Darkness,6204299,TRMYVBL128F934C6ED
recumbent_3,u481267,hot water music - wayfarer,Hot Water Music,Wayfarer,2226362,TRRYJNK128F4262617
recumbent_4,u535365,Spacehog - in the meantime,Spacehog,In The Meantime,1356740,
recumbent_5,u271881,American Idiot- Green Day,Green Day,American Idiot,2281705,
recumbent_6,u623832,"The Corrs- ""Heaven Knows""",The Corrs,Heaven Knows,1376369,
recumbent_7,u263639,Dannii Minogue - You Won&apos;t Forget About Me,Dannii Minogue,You Won't Forget About Me,16536922,
recumbent_8,u481529,"Avenged Sevenfold - ""Chapter Four""",Avenged Sevenfold,Chapter Four,7375726,TRYDIVP12903CAF5A7
recumbent_9,u481548,franz ferdinand - this fire,Franz Ferdinand,This Fire,5025225,TRQNNLG128F9311516
recumbent_10,u2689,Metallica - &apos;Orion&apos;,Metallica,Orion,417010,TRNYJFH128F147CBED
recumbent_11,u403005,Hit that- Offspring,The Offspring,Hit That,3719288,TRGBIVV128F427FCE9
recumbent_12,u535588,Muse - Ashamed,Muse,Ashamed,337868,TRCBSLK128F92FFFA3
recumbent_13,u574661,Sarah McLachlan - World On Fire (Junkie XL Mix),Sarah McLachlan,World On Fire (Junkie XL Mix- GM EDIT),3475547,
recumbent_14,u3429,"""Sittin&apos; on the Dock of the Bay""--Otis Redding",Otis Redding,(Sittin' On) The Dock Of The Bay,5565556,TRINXJC128F148AD14
recumbent_15,u481716,Brand New - Me vs Maradona vs Elvis,Brand New,Me vs. Maradona vs. Elvis,7056191,TRLCQDM128F9333628
recumbent_16,u535695,Outkast - Hey Ya,OutKast,Hey Ya!,17671526,TRCJUCQ12903CEB017
recumbent_17,u278526,strata - Piece By Piece,Strata,Piece By Piece,6807388,TRYTOYQ128F92F6FFD
recumbent_18,u275228,"""If I Ever Lose My Faith In You"" - Sting",Sting,If I Ever Lose My Faith In You,164172,TRVZUEH128E07927A8
recumbent_19,u623968,Sean Paul - Gimme the light,Sean Paul,Gimme The Light,186377,TRXIWJV128F4238B00
recumbent_20,u535910,Hey Now - TobyMac,tobyMac,Hey Now,668762,
recumbent_21,u482150,half life -  local H,Local H,Half-Life,6072808,TRLOWXK128F932C6F1
recumbent_22,u279375,Hawthorne heights-Ohio is for lovers,Hawthorne Heights,Ohio Is For Lovers,15684044,
recumbent_23,u403876,System of a Down--Chop Suey,System of a Down,Chop Suey!,3226382,TRUENYK128F4274057
recumbent_24,u639214,"""Gorgeous"" - The Violet Burning",The Violet Burning,Gorgeous,8392018,TRSOMLM12903CB908A
recumbent_25,u639229,"""Raspberry Beret""--Prince",Prince,Raspberry Beret,6877031,TRPBFWT128F92F7F1E
recumbent_26,u404117,Sham 69 - Borstal Breakout,Sham 69,Borstal Breakout,7497496,TRCAUBQ128F9308FC7
recumbent_27,u536153,burn- USHER,Usher,Burn,4983267,TRGGYXX128F429586C
recumbent_28,u280269,Edenbridge - Fly At Higher Game,Edenbridge,Fly At Higher Game,,TRVZRJW12903CA471F
recumbent_29,u624170,headsprung-ll cool j,LL Cool J,Headsprung,7285350,TRAVJHK128E078370B
recumbent_30,u482671,Till I collapse-Eminem,Eminem,'Till I Collapse,148211,
recumbent_31,u536349,Placebo - Bruise Pristine,Placebo,Bruise Pristine (BBC Session),,
