confused_0,u603005,Hey Baby - No Doubt,No Doubt,Hey Baby,147739,TRDOGJW128E078EB5E
confused_1,u276589,The Bitter End-Sum 41,Sum 41,The Bitter End,15726,TRVYCEN128E0783721
confused_2,u535109,westlife - flying without wings,Westlife,Flying Without Wings,16147964,TRGMCIH128F92DD50E
confused_3,u480991,Smash Mouth - All Star,Smash Mouth,All Star,196825,TRNDZJT128E0792721
confused_4,u276605,evanescence- going under,Evanescence,Going Under,6521474,TRBSCHB12903CDCF13
confused_5,u402074,The great gig in the sky - Pink floyd,The Spirit Of Pink Floyd Show,The Great Gig In The Sky,20575702,
confused_6,u480996,maroon 5 - this love,Maroon 5,This Love,864400,TRZHXFO128F9302A17
confused_7,u535116,hoobastank-lucky,Hoobastank,Lucky,8926148,TRNRSAV128F148B117
confused_8,u276607,Brown Sugar- Rolling Stones,The Rolling Stones,Brown Sugar,6077794,TREUHEG128F42BA46F
confused_9,u402077,Usher-Burn,Usher,Burn,4983267,TRGGYXX128F429586C
confused_10,u623699,"Bodies"" - Drowning Pool",Drowning Pool,Bodies,6522377,TRILVCI12903CCC9D7
confused_11,u623700,girls aloud*-*love machine,Girls Aloud,Love Machine,4638,TRTHGQD128E07914CC
confused_12,u535121,The Unicorns - Child Star,The Unicorns,Child Star,4868301,TRJOVWN128F4281CF6
confused_13,u276648,Hey Jealousy - Gin Blossoms,Gin Blossoms,Hey Jealousy,2436623,TRCIIIB128F148D11C
confused_14,u402092,Wolfsheim - sleep somehow,Wolfsheim,Sleep Somehow,18889451,TRAXXIS128F92D8198
confused_15,u276649,sparta- air,Sparta,Air,17404978,TRBPSHJ128E0791F3B
confused_16,u402093,mest- 2000 miles,Mest,2000 Miles,391163,
confused_17,u574304,Silverchair - Freak,Silverchair,Freak,12697640,TRRVRGU128F427399D
confused_18,u603019,Smashing Pumpkins - Disarm,The Smashing Pumpkins,Disarm,104223,
confused_19,u159,Deadsy - Tom Sawyer,Deadsy,Tom Sawyer,496510,TREVPUV128F148AD84
confused_20,u402101,Misfits-She,Misfits,She,19114005,
confused_21,u603020,311- Amber,311,Amber,5828353,TRYJIVF128F92F158D
confused_22,u574306,Still in Love- The Stills,The Stills,Still In Love Song,62231,
confused_23,u535133,Pretty girl- sugarcult,Sugarcult,Pretty Girl (The Way),1170081,TRLLEDY128F429A960
confused_24,u276669,Bad Religion - digital boy,Bad Religion,21st Century (Digital Boy),9904069,TRPXWFT128F42B44DD
confused_25,u276675,What you waiting for - Gwen Stefani,Gwen Stefani,What You Waiting For?,17671474,TRMTLEF128E0786194
confused_26,u276677,Sugarcult- Pretty Girl,Sugarcult,Pretty Girl (The Way),1170081,TRLLEDY128F429A960
confused_27,u276681,only in dreams-weezer,Weezer,Only In Dreams,170571,TRNAACX128F9339EB7
confused_28,u623705,Three Days Grace - Just Like You,Three Days Grace,Just Like You,3112254,TRSVURQ128F425B9AB
confused_29,u402119,Epiphany -Staind,Staind,Epiphany,1321615,
confused_30,u218,be like that- 3 doors down,3 Doors Down,Be Like That,143774,TRAXJHG128F427EA02
confused_31,u603027,Switchfoot- Dare You To Move,Switchfoot,Dare You To Move,7333372,TRMAAYB12903CA52A5
confused_32,u603028,yoo hoo-imperial teen,Imperial Teen,Yoo - Hoo,2679419,TRXVZDN128F4243B37
confused_33,u402135,Bayside- Just enough to love you,Bayside,Just Enough To Love You,15811301,
confused_34,u603034,Default - Deny,Default,Deny,11472131,TRCRYNN128F148AE99
confused_35,u256066,The Ataris - San Dimas High School Football Rules,The Ataris,San Dimas High School Football Rules,1753270,TRUXQRW128F427ED75
confused_36,u535159,Bonnie McKee - Somebody,Bonnie McKee,Somebody (Album Version),68902,TRMPSND128E07851E1
confused_37,u299,David Guetta - Stay (Fuzzy Hair Remix),David Guetta,Stay ( Fuzzy Hair Remix),1607298,
confused_38,u481037,The Killers- Somebody Told Me,The Killers,Somebody Told Me,4465246,TRGPTNS128F92C4FDB
confused_39,u256067,Get Up Kids - Fall Semester,The Get Up Kids,Fall Semester,11237837,
confused_40,u481040,letters to you - finch,Finch,Letters To You,266227,TRQSOVZ128F14534EA
confused_41,u535160,Lose Yourself- Eminem,Eminem,Lose Yourself,220615,TRMSHQN128E0792879
