crushed_0,u574283,Trivium - Pull harder on the strings of your martyr,Trivium,Pull Harder On The Strings Of Your Martyr,2283381,
crushed_1,u574283,Underoath - Never meant to break your heart,Underoath,Never Meant To Break Your Heart,682696,TRETRZD128F14B084C
crushed_2,u638938,Seether- Broken,Seether,Broken,6858715,
crushed_3,u41,maroon 5 - she will be loved,Maroon 5,She Will Be Loved,864405,TRBAMHJ128F9302A08
crushed_4,u480990,Pantera-THIS LOVE,Pantera,This Love,1286682,
crushed_5,u603008,queen - somebody to love,Queen,Somebody To Love,11612126,TRWBNFJ128E07840F4
crushed_6,u535114,Guernica- Brand New,Brand New,Guernica,7056195,TRPHSQI128F933362C
crushed_7,u480998,Ashlee Simpson-La La,Ashlee Simpson,La La,9207559,TRWFJCQ128F4214A7F
crushed_8,u81,"Adema - ""Speculum""",Adema,Speculum,3360212,TRKAGCX128F42933A4
crushed_9,u402086,Evanescence - Going Under,Evanescence,Going Under,6521474,TRBSCHB12903CDCF13
crushed_10,u574295,maps - yeah yeah yeahs,Yeah Yeah Yeahs,Maps,289121,TRMSOEB128F147517B
crushed_11,u402088,Guttermouth-Pee in the Shower,Guttermouth,Pee In The Shower,2226341,TRQLVUM128F428AA46
crushed_12,u256059,Modest Mouse- Float On,Modest Mouse,Float On,3275055,TRPFYYL128F92F7144
crushed_13,u118,akon - lonely,Akon,Lonely,3792,TRCQTSP128F1494D0F
crushed_14,u623703,avenged sevenfold-unholy confessions,Avenged Sevenfold,Unholy Confessions,7375722,TRSKQZQ12903CAF5A3
crushed_15,u161,foolish- ashanti,Ashanti,Foolish,85405,TRKQYZP128E07899F8
crushed_16,u207,"""Bananas & Blow""  -WEEN-",Ween,Bananas And Blow,6786967,
crushed_17,u256064,Gifts and Curses- Yellowcard,Yellowcard,Gifts And Curses,13207101,
crushed_18,u280,Deanne the Arsonist - Atreyu,Atreyu,Deanne The Arsonist,15811141,
crushed_19,u535158,[No Doubt - Don&apos;t Speak],No Doubt,Don't Speak,147847,TREREBE128E078EB58
crushed_20,u311,letters to you- finch,Finch,Letters To You,266227,TRQSOVZ128F14534EA
crushed_21,u256068,"""tears in heaven"" -eric clapton",Eric Clapton,Tears In Heaven,1515377,TRVYICQ128F4252493
crushed_22,u623712,Take Me Out - Franz Ferdinand,Franz Ferdinand,Take Me Out,5498916,TRWXKDD128F9311508
crushed_23,u402182,Rocks - Ben Jelen,Ben Jelen,Rocks (Sessions@AOL Version),80541,TRTKJIW128E0785BC7
crushed_24,u603046,Rammstein - Feuer Frei,Rammstein,Feuer Frei,3641090,TRRMNLW128F92D92B0
crushed_25,u638951,Hoobastank - The Reason,Hoobastank,The Reason,497438,TRXJDMQ128E0784677
crushed_26,u402196,Lonestar-Norah Jones,Norah Jones,Lonestar,4681,TRPRUYX128E0781234
crushed_27,u481068,Straylight Run- The tension and the Terror,Straylight Run,The Tension And The Terror,15747039,
crushed_28,u276790,every time i die-floater,Every Time I Die,Floater,3022702,TRWAHIJ128F424843B
Crushed_29,u486,Hatebreed - I will be heard,Hatebreed,I Will Be Heard,3306145,TROEDVL128F428649A
crushed_30,u623721,"""One Thing""-----Finger Eleven",Finger Eleven,One Thing,6572778,TRFKBAS12903CD8DEA
crushed_31,u256073,Dido - Sand In My Shoes,Dido,Sand In My Shoes,3849179,TRGINBP128F425A76C
crushed_32,u603055,unwritten law - save me,Unwritten Law,Save Me,1376634,
crushed_33,u603057,eighteen visions - I let go,Eighteen Visions,I Let Go,3292701,TRTZDST128F4280766
crushed_34,u603058,bubba sparxxx - deliverance,Bubba Sparxxx,Deliverance,3779396,TRXCMYF128E079216A
crushed_35,u574348,trade it all pt2-fabolous,Fabolous,Trade It All PT2,58215,
crushed_36,u276859,evanescence-my immortal,Evanescence,My Immortal,6521478,TRWXHVD128F42BAC6B
crushed_37,u535211,Restless - Sara Evans,Sara Evans,Restless,5828408,TRBBBQY128F92F15C4
crushed_38,u276867,chevelle - don&apos;t fake this,Chevelle,Don't Fake This,3112393,TRBGHDW128F426F8A1
crushed_39,u624,Saliva - No Hard Feelings,Saliva,No Hard Feelings,15638,TRNIZEZ128E07836D1
crushed_40,u256076,Mr. Brightside - The Killers,The Killers,Mr. Brightside,4465244,TRSDHZY128F42B91E7
crushed_41,u481103,Avenged Sevenfold-Unholy Confessions,Avenged Sevenfold,Unholy Confessions,7375722,TRSKQZQ12903CAF5A3
crushed_42,u574365,transatlanticism-death cab,Death Cab for Cutie,Transatlanticism,14139748,TRPDIJL128F145C25D
crushed_43,u574369,Craig david- Once in a lifetime,Craig David,Once In A Lifetime,618346,
crushed_44,u735,Welcome to My Life - Simple Plan,Simple Plan,Welcome To My Life,92050,
crushed_45,u402281,Pepper - Back Home,Pepper,Back Home,11099504,TRMZCPQ12903CE3D7D
crushed_46,u481115,"""After All"" - Delerium",Delerium,After All,4532208,
crushed_47,u811,behind blue eyes - limp bizkit,Limp Bizkit,Behind Blue Eyes,3103151,TRKTVEA128F4259640
crushed_48,u256080,"""Hummer""--Smashing Pumpkins",The Smashing Pumpkins,Hummer,16318340,TRLQRUA128E07888FC
crushed_49,u276956,Falls on Me-Fuel,Fuel,Falls On Me,10563001,TROJQNA128F427C429
crushed_50,u276973,Ashlee Simpson-undiscovered,Ashlee Simpson,Undiscovered,3441863,TRPWXXX128F4214A8A
crushed_51,u574378,into the west- annie lennox,Annie Lennox,Into The West,1408076,
crushed_52,u402318,I Just Don&apos;t Think I&apos;ll Ever Get Over You - Colin Hay,Colin Hay,I Just Don't Think I'll Ever Get Over You,17036102,TRSLXOX128F4280AB4
crushed_53,u638969,So Alive - Ryan Adams,Ryan Adams,So Alive,511594,TRWAKFC128F148D717
crushed_54,u872,Jagged Edge- Where the Party at?!?,Jagged Edge,Where The Party At,12906074,
crushed_55,u276988,Linkin Park- IN THE END,Linkin Park,In The End,193086,
crushed_56,u888,Walk Idiot Walk-THE HIVES,The Hives,Walk Idiot Walk,4044,TRZDNGL128F42926A6
crushed_57,u277013,Get up again- FLAW,Flaw,Get Up Again,266867,TRTAJTB128F145FCD3
crushed_58,u535262,shawn mullins - lullaby,Shawn Mullins,Lullaby,4461037,TRFOUSU128F92DF9DC
crushed_59,u535265,Mailman-Soundgarden,Soundgarden,Mailman,169661,TRWFWRO128E0793B05
crushed_60,u997,Don&apos;t Tell Me   -Avril,Avril Lavigne,Don't Tell Me,3363667,TRCCQAT12903CED283
crushed_61,u1034,Violent Mood Swings-Stabbing Westward,Stabbing Westward,Violent Mood Swings,3141270,TRRBZRO128F426299A
crushed_62,u638978,This Love - Maroon 5,Maroon 5,This Love,864400,TRZHXFO128F9302A17
crushed_63,u1041,what i&apos;d say -- gary allan,Gary Allan,What I'd Say,150913,TRYHVMQ128E078F7B4
crushed_64,u574408,Pink Floyd- Another Brick in the Wall,The Spirit Of Pink Floyd Show,Another Brick In The Wall,20575724,
crushed_65,u481195,3 doors down- Loser,3 Doors Down,Loser,143771,TRRMIYS128F427E9ED
crushed_66,u402387,duran duran -hungry like the wolf,Duran Duran,Hungry Like The Wolf (Live),8525732,TRZYOQL12903CD9A0C
crushed_67,u481199,azure ray- new resolution,Azure Ray,New Resolution (Single Version),1126830,TRYITWO128F4293018
