productive_0,u276599,Love - Musiq,Musiq,Love (Instrumental),19094240,
productive_1,u623704,the roots- seed 2.0,The Roots,The Seed (2.0),15516890,
productive_2,u274,coheed-blood red summer,Coheed and Cambria,Blood Red Summer,5773636,TRRVYBX128F4282551
productive_3,u271871,sparta- lines in sand,Sparta,Lines In Sand,3867,TROWAFD128F932678A
productive_4,u623714,Neutral Milk Hotel - Ghost,Neutral Milk Hotel,Ghost,3055635,TRUDGJY128F93557B2
productive_5,u413,the killers - mr brightside,The Killers,Mr. Brightside,4465244,TRSDHZY128F42B91E7
productive_6,u535184,Overseer - Meteorology,Overseer,Meteorology,23551888,TRDTRUY128F426592D
productive_7,u638957,new found glory- broken sound,New Found Glory,Broken Sound,3441626,TROCTTS128F42A6CB6
productive_8,u402301,rilo kiley - daughter,Rilo Kiley,A Better Son/Daughter,570650,TRHFEMY128F14979BA
productive_9,u276944,Vanessa Mae- Classical Gas,Vanessa-Mae,Classical Gas,296720,
productive_10,u402304,Duran Duran -Astronaut,Duran Duran,Astronaut,3290785,TRLLTSW128F4282A21
productive_11,u603080,the young and the hopeless-good charlotte,Good Charlotte,The Young & The Hopeless,4348716,TRERTCG128F427BF12
productive_12,u1019,James Taylor - Secret O&apos; Life,James Taylor,Secret O' Life,3164908,TRNYIYS128F4282C12
productive_13,u1079,Air - Sexy Boy,Air,Sexy Boy,104251,
productive_14,u535285,hopesfall - dead in magazines,Hopesfall,Dead In Magazines,11459757,TRTYNCA12903CC5032
productive_15,u603094,Wish you were here - Pink Floyd,Pink Floyd,Wish You Were Here,15462697,
productive_16,u603094,Konstantine - Something Corporate,Something Corporate,Konstantine,244669,TRQIXPI128F1459AFE
productive_17,u263617,Gin Blossoms - Hey Jealousy,Gin Blossoms,Hey Jealousy,2436623,TRCIIIB128F148D11C
productive_18,u1216,mewithoutyou-january 1979,mewithoutYou,January 1979,668541,TRYWAHM128F14ADC9F
productive_19,u402425,Against All Authority--The Source of Strontium 90,Against All Authority,The Source Of Strontium 90,1215810,TRQBWJS128F42A3650
productive_20,u277226,A Perfect Circle - Blue,A Perfect Circle,Blue,239390,TRNHGBH128F427B6F0
productive_21,u535327,Lil Wyte - Acid (2004/5),Lil Wyte,Acid 2004/5,3680810,
productive_22,u574470,Jewel - Morning Song,Jewel,Morning Song,7251951,TRCDAFD128F93309CE
productive_23,u574482,"""Blister in the Sun""- Violent Femmes",Violent Femmes,Blister In The Sun,4293986,TRSEACZ128F92E9213
productive_24,u574488,The Way We Get By - Spoon,Spoon,The Way We Get By,1144361,TRXOSGL128F42BBB25
productive_25,u1914,"""float on"" -modest mouse",Modest Mouse,Float On,3275055,TRPFYYL128F92F7144
productive_26,u623808,Head Automatica-Dance Party,Head Automatica,Dance Party Plus,1408116,
productive_27,u623811,Every Reason-The Smalltown Poets,Smalltown Poets,Every Reason  (Third Verse Album Version),684104,TRRWIYT128F14B0DD7
productive_28,u402648,"Mase - Breathe, Stretch, Shake",Mase,"Breathe, Stretch, Shake",18115,
productive_29,u535409,Peter Gabriel - Sledgehammer,Peter Gabriel,Sledgehammer,3058265,
productive_30,u535420,jack johnson - wasting time,Jack Johnson,Wasting Time,152051,TRYGXLF128F9312688
productive_31,u603173,norah jones- the long day is over,Norah Jones,The Long Day Is Over,4686,TREOHKX128E0781239
productive_32,u277642,Green Day - American Idiot,Green Day,American Idiot,2281705,
productive_33,u2376,Vivaldi - The Four Seasons,Vivaldi,The Four Seasons,3995422,
productive_34,u574548,ben folds - fair,Ben Folds Five,Fair,15739032,TRPUFDC128F426973A
productive_35,u402798,I want to save you- Something Corporate,Something Corporate,I Want To Save You,160314,TRHUUXY128F148D62C
productive_36,u481514,Milkshake - Kelis,Kelis,Milkshake,2223539,TRCNVLA12903CF6052
productive_37,u574578,Let It Bleed--The Used,The Used,Let It Bleed,1434182,
productive_38,u276257,new - no doubt,No Doubt,New,13733823,TRBMSEQ128F92F4916
productive_39,u2670,"""Grace in Gravity"" -The Story",The Story,Grace In Gravity ( LP Version ),6835652,TRIOCLX128F92FDDF5
productive_40,u481566,Ayla - Ayla Part II,Ayla,Ayla Part II (Extended Mix),12913638,
productive_41,u402889,Take me Somewhere Nice- Mogwai,Mogwai,Take Me Somewhere Nice,2205769,TRPXNIP128F425DCF2
productive_42,u2841,In The End- Linkin Park,Linkin Park,In The End,193086,
productive_43,u603244,comfortably numb- Pink Floyd,Pink Floyd,Comfortably Numb,15487570,TRQSIQV128F93085B3
productive_44,u2903,Song 2 - Blur,Blur,Song 2,19572604,
productive_45,u256130,Rufio- One Slowdance,Rufio,One Slowdance,2927575,TRXSOCX128F427C9D7
productive_46,u623882,Badly Drawn Boy - Once Around the Block,Badly Drawn Boy,Once Around The Block,2072708,
productive_47,u639055,British Sea Power - Remember Me,British Sea Power,Remember Me,2948169,TRBIUMB128F42819EA
productive_48,u2994,"""FNT"" -semisonic",Semisonic,F.N.T.,244345,TRWXMYV128F14599BB
productive_49,u402977,pat mcgee band - must have been love,Pat McGee Band,Must Have Been Love,10817174,
productive_50,u3169,Berlin- Take My Breath Away,Berlin,Take My Breath Away,778919,TRMNRQF128F4259E46
productive_51,u623905,Collide - Howie Day,Howie Day,Collide,3288451,TRBGRXO128F4282115
productive_52,u278164,Third Eye Blind - An Ode to Maybe,Third Eye Blind,An Ode To Maybe,6786484,TRAULPJ128F92F1EE8
productive_53,u3478,Linkin Park- By Myself,Linkin Park,By Myself (Album Version),15099282,TRFWAEE128E0797FC9
productive_54,u481730,Foolish Games - Jewel,Jewel,Foolish Games,367356,TRRBVHI128F9330A22
productive_55,u535637,counting crows - love and addiction,Counting Crows,Love And Addiction (Demo),1506944,
productive_56,u403105,Dannii Minogue- I BEGIN TO WONDER,Dannii Minogue,I Begin To Wonder,1736012,
productive_57,u268593,"""Sweetness"" - Jimmy Eat World",Jimmy Eat World,Sweetness,2435923,
productive_58,u574698,Maroon 5 - She will be loved,Maroon 5,She Will Be Loved,864405,TRBAMHJ128F9302A08
productive_59,u481753,Placebo - This Picture,Placebo,This Picture,1855133,TRVSTDG128F42A2767
productive_60,u278286,silverchair - steam will rise,Silverchair,Steam Will Rise,3219969,TRRAVXC128F4271977
Productive_61,u535679,AFI - The Great Disappointment,AFI,The Great Disappointment,3857053,TRLXCEF128F9304164
productive_62,u403183,Soul Coughing - True Dreams of Wichita,Soul Coughing,True Dreams Of Wichita,8439389,TRTSQBV12903CC4947
productive_63,u574740,Dillinger Escape Plan - 4th Grade Dropout,The Dillinger Escape Plan,4th Grade Dropout,2998906,TRQNJAN128F428CAEA
productive_64,u481832,ColdPlay- Yellow,Coldplay,Yellow,425045,TRIKGRK128E0780DB0
productive_65,u603350,John Mayer - Daughters,John Mayer,Daughters,10562801,TRGRKMN128F4280B9D
productive_66,u603363,"Simon and Garfunkel -- ""Mrs. Robinson""",Simon & Garfunkel,Mrs. Robinson,16047009,TRWUQHQ128F92CC05A
productive_67,u4317,Kasey Chambers - If I were you,Kasey Chambers,If I Were You,398259,TRFXTBJ128F1465874
productive_68,u574804,Sunny Came Home-Shawn Colvin,Shawn Colvin,Sunny Came Home,5405049,TRADNZM128F9300DF3
productive_69,u403376,Linkin Park-Numb,Linkin Park,Numb (Live In Texas),440026,TRHKEAQ128F1480E8E
productive_70,u275230,"Ginuwine - ""Differences""",Ginuwine,Differences,3529469,TRSBCEX128F426EF9D
productive_71,u4443,Talking Heads - Burning Down The House,Talking Heads,Burning Down The House,6616435,TRLDHFI12903CE3806
productive_72,u4532,Sneaker Pimps - Superbug,Sneaker Pimps,Superbug,3666171,TRYTGXF128F92DF133
productive_73,u403444,Godsmack - Dead And Broken,Godsmack,Dead And Broken,981875,TRQIMTK128E078FA1A
