pissed off_0,u2,I am Kloot - Bigger Wheels,I Am Kloot,Bigger Wheels,1180666,TRTDQQR128F429C47A
pissed off_1,u603005,The Bad Touch - The Bloodhound Gang,Bloodhound Gang,The Bad Touch,7063271,TRCTVFN128F148D0FD
pissed off_2,u623698,sex pistols - god save the queen,Sex Pistols,God Save The Queen,17419629,TRPQRAX128E07819A6
pissed off_3,u256057,Collide - Howie Day,Howie Day,Collide,3288451,TRBGRXO128F4282115
pissed off_4,u402072,Descendents - Clean Sheets,Descendents,Clean Sheets,2174105,TRTVDLT128F425688F
pissed off_5,u480992,Vanessa Carlton - a thousand miles,Vanessa Carlton,A Thousand Miles,11681321,TRMLGUQ128E07928FE
pissed off_6,u574287,Outkast-rooster,OutKast,The Rooster,3299327,TRNUNTK128F428E2D4
pissed off_7,u402074,The Rasmus- Guilty,The Rasmus,Guilty,162418,TRVMYLW128E078392B
pissed off_8,u480995,Pain- Jimmy Eat World,Jimmy Eat World,Pain,3922427,TRUTNNQ128E0783715
pissed off_9,u535114,Walking on Broken Glass- Mest,Mest,Walking On Broken Glass (Album Version),391161,TRCQOFV128F1477ED4
pissed off_10,u276613,Outside-- Staind,Staind,Outside,1321619,
pissed off_11,u481001,intervention-madonna,Madonna,Intervention (Album Version),125225,TRTCQXJ128E078A7FE
pissed off_12,u256058,Green Day - Jesus Of Suburbia,Green Day,Jesus Of Suburbia,8807708,
pissed off_13,u603011,"Slipknot- ""People=Shit""",Slipknot,People = Shit,19544009,
pissed off_14,u96,Aaron Carter-One Better,Aaron Carter,One Better,3530453,TRHERAB128F42BC659
pissed off_15,u263591,Less Than Jake - Look What Happened,Less Than Jake,Look What Happened,79756,
pissed off_16,u535126,Linkin Park - Breaking the Habit,Linkin Park,Breaking The Habit,449741,
pissed off_17,u276642,AFI - but home is nowhere,AFI,...but home is nowhere,496643,TRQZSCK128F148AE09
pissed off_18,u268545,Break Stuff - Limp Bizkit,Limp Bizkit,Break Stuff,3850160,TRCKGPG128E078ED38
pissed off_19,u574306,Close Yet Far- CKY,CKY,Close Yet Far (Live),271015,
pissed off_20,u535132,Break Stuff---Limp Bizkit,Limp Bizkit,Break Stuff,3850160,TRCKGPG128E078ED38
pissed off_21,u638944,"""Seven Nation Army"" - White Stripes",The White Stripes,Seven Nation Army (Live),8238205,TRMKVAQ12903D0A693
