mischievous_0,u68,brooks and dunn - hard workin man,Brooks & Dunn,Hard Workin' Man (Live),3374817,
mischievous_1,u623699,"""Rock Is Dead"" - Marilyn Manson",Marilyn Manson,Rock Is Dead,6632138,TRYQZPC128F93176AD
mischievous_2,u574294,california - joni mitchell,Joni Mitchell,California,562550,
mischievous_3,u481018,Korn - Falling Away,Korn,Falling Away From Me,10343834,TRNXBAE128F148D0BB
mischievous_4,u276665,a decade under the influence--taking back sunday,Taking Back Sunday,A Decade Under The Influence,15686835,
mischievous_5,u623706,porcupine tree - blackest eyes,Porcupine Tree,Blackest Eyes (Album Version),1281334,TRBPFOF128F4227B79
mischievous_6,u402124,Simple Plan- Shut Up!,Simple Plan,Shut Up! (Domestic Album Version),92049,TRSDGLP128E0787321
mischievous_7,u574319,with you   -jessica simpson,Jessica Simpson,With You,759675,TRNANAN128F428248D
mischievous_8,u603033,"""Them"" - The Cranberries",The Cranberries,Them,13662414,TRLHWFA128EF3518EA
mischievous_9,u638953,Coheed and Cambria - Devil in Jersey City,Coheed and Cambria,Devil In Jersey City,17269705,TRNARJE128F4282550
mischievous_10,u276789,Necrophagist - Epitaph,Necrophagist,Epitaph,17737603,TRIYHWQ128F428CDC7
mischievous_11,u535195,The Fire Theft - Uncle Mountain,The Fire Theft,Uncle Mountain (Album Version),414374,TRKCONP128F147C349
mischievous_12,u276811,Vanus empty - dead poetic,Dead Poetic,Vanus Empty,1863252,TRXNVLK128F429DCE3
mischievous_13,u535219,Incubus-Wish You Were Here,Incubus,Wish You Were Here,5304935,TRWJTJO128F42807BD
mischievous_14,u268550,Why Worry- All-American Rejects,The All-American Rejects,Why Worry,162105,TRSIXPQ128E0791FB5
mischievous_15,u574392,faithless - mass destruction ;),Faithless,Mass Destruction,3392974,TRAYKVH128F42AC993
mischievous_16,u277060,Metric - Succexy,Metric,Succexy,2521376,TRUTAQI128F4220567
mischievous_17,u574400,"natalie merchant - ""saint judas""",Natalie Merchant,Saint Judas (LP Version),451881,TRBKKDM128F1482B85
mischievous_18,u1082,Led Zeppelin - All Of My Love,Led Zeppelin,All My Love,1787094,
mischievous_19,u263616,Sugarcult-Pretty Girl,Sugarcult,Pretty Girl (The Way),1170081,TRLLEDY128F429A960
mischievous_20,u623756,Three Days Grace-Home,Three Days Grace,Home,17425527,TRMXLMR128F425B9B1
mischievous_21,u1158,Fat Lip-Sum 41,Sum 41,Fat Lip,530457,TRBUJIM128F1491076
mischievous_22,u638988,A.S.A.O.K. - Less Than Jake,Less Than Jake,A.S.A.O.K.,79099,
mischievous_23,u1404,oasis - live forever,Oasis,Live Forever,167740,TRWIKJO128F148EF27
mischievous_24,u574444,Sweetest Sin - Jessica Simpson,Jessica Simpson,Sweetest Sin,3727797,TRVHWGN128F92EC423
mischievous_25,u273936,Chain of Fools - Aretha Franklin,Aretha Franklin,Chain Of Fools,9937065,TRBJDFP128F14B1602
mischievous_26,u535330,Nirvana- Rape Me,Nirvana,Rape Me,148260,TRHMVGF128E078ED9B
mischievous_27,u1592,PJ Harvey - Angelene,PJ Harvey,Angelene,4267,TROKPAZ128E078114A
mischievous_28,u481320,Trapt - Echo,Trapt,Echo,17425354,
mischievous_29,u268564,Vanessa Carlton - Ordinary Day,Vanessa Carlton,Ordinary Day,11681322,TRXAKST128E07928FF
mischievous_30,u277450,coheed- a favor house atlantic,Coheed and Cambria,A Favor House Atlantic,5773640,TRMJLNQ128F92E4272
mischievous_31,u1854,Magazine-The Light Pours Out of Me,Magazine,The Light Pours Out of Me,655014,TRQRVGE128F930F171
mischievous_32,u277504,bob marley- buffalo soldier,Bob Marley,Buffalo Soldier,17373256,
mischievous_33,u639020,Oasis - Wonderwall,Oasis,Wonderwall,167751,TRUJWKU128E07934B6
mischievous_34,u603169,Green Day - Whatsername,Green Day,Whatsername,3586839,
mischievous_35,u2153,Dreaming- Blondie,Blondie,Dreaming,481152,TRZOCHA128F145BF98
mischievous_36,u277626,Lauryn Hill - To Zion,Lauryn Hill,To Zion,4610907,
mischievous_37,u481440,N.E.R.D. - She Wants To Move,N.E.R.D.,She Wants To Move,11793053,TRYNQHX12903CF6019
mischievous_38,u574529,Sandstorm - Darude,Darude,Sandstorm,9217863,TRRJWMO128F426A149
mischievous_39,u2258,Cake - Pretty Pink Ribbon,Cake,Pretty Pink Ribbon,3140180,TRCDDAP128F4262558
mischievous_40,u603181,Kylie Minogue - Come Into My World,Kylie Minogue,Come Into My World,21140385,TRHVOHR128E07840A4
mischievous_41,u277746,Tears in Heaven-Eric Clapton,Eric Clapton,Tears In Heaven,1515377,TRVYICQ128F4252493
mischievous_42,u535485,Vendetta Red-- All Cried Out,Vendetta Red,All Cried Out,3257635,TRFIJSC128F427A96E
mischievous_43,u574559,Placebo- Special K,Placebo,Special K,9021365,
mischievous_44,u535490,Kelis-Milkshake,Kelis,Milkshake,2223539,TRCNVLA12903CF6052
mischievous_45,u256115,Korn - Make Me Bad,Korn,Make Me Bad,10343824,TRAGOVG128F42A963D
mischievous_46,u639039,Drain the Blood - The Distillers,The Distillers,Drain The Blood (Album Version),3549109,TRSJQMM128E07851BD
mischievous_47,u574580,hawthorne heights - ohio is for lovers,Hawthorne Heights,Ohio Is For Lovers,15684044,
mischievous_48,u276258,Madonna - Bedtime Story,Madonna,Bedtime Story,89480,
mischievous_49,u402930,Matchbook Romance-The Greatest Fall,Matchbook Romance,The Greatest Fall,2226457,
mischievous_50,u574619,mariah carey - boy (i need you),Mariah Carey,Boy (I Need You),85231,
mischievous_51,u535579,Disturbed - Down With the Sickness,Disturbed,Down With The Sickness,8552136,
mischievous_52,u623897,Joy Division - She&apos;s Lost Control,Joy Division,She's Lost Control,2350092,
mischievous_53,u623902,Franz Ferdinand- Take me Out,Franz Ferdinand,Take Me Out,5498916,TRWXKDD128F9311508
mischievous_54,u3247,pantera-cowboys from hell,Pantera,Cowboys From Hell,10640597,TRIPQXT12903CE7FE9
mischievous_55,u278128,"Glasseater-""Everything Is Beautiful When You Don&apos;t Look Down",Glasseater,Everything Is Beautiful When You Don't Look Down,15811513,
mischievous_56,u256142,Oingo Boingo - Stay,Oingo Boingo,Stay,6118646,TRRIMAS128F1467380
mischievous_57,u623912,"""Touch Me"" - The Doors",The Doors,Touch Me,2309600,
mischievous_58,u623912,"""Touch Me"" - The Doors",The Doors,Touch Me,2309600,
mischievous_59,u603297,you look so fine - garbage,Garbage,You Look So Fine,19868461,TRWBSJI128E0786BB3
mischievous_60,u481753,I can&apos;t read you -- Daniel Bedingfield,Daniel Bedingfield,I Can't Read You,284172,TRXPWYG128F1462222
mischievous_61,u481760,Janet Jackson- Son Of A Gun,Janet Jackson,Son Of A Gun (Rock Remix),3379215,TROZCSS128F4297DFA
mischievous_62,u3870,u2 - sweetest thing,U2,Sweetest Thing,4129845,TRCUYBK128F933ADC3
mischievous_63,u481812,Plush - Stone Temple Pilots,Stone Temple Pilots,Plush,3547834,
mischievous_64,u603354,green day - jesus of suburbia,Green Day,Jesus Of Suburbia,8807708,
mischievous_65,u4168,Frou Frou - Must Be Dreaming,Frou Frou,Must Be Dreaming,3515385,TRBOQBQ128F42B8BF4
mischievous_66,u623965,Linkin Park - Somewhere I Belong,Linkin Park,Somewhere I Belong,449735,
mischievous_67,u4236,Guns-n-Roses,Guns N' Roses,Sympathy For The Devil (Instrumental Track Without Background Vocal)[Karaoke In The Style Of Guns 'N Roses],,
mischievous_68,u278631,Minority  -Green Day,Green Day,Minority,2281624,
mischievous_69,u403372,Nina Simone-My Baby Just Cares for Me,Nina Simone,My Baby Just Cares For Me,14055234,TRZPNME12903CF6BA4
mischievous_70,u403381,Sex Pistols--pretty vacant,Sex Pistols,Pretty Vacant,17419632,TRALPXC128E07819A8
mischievous_71,u639131,lightning seeds - you showed me,The Lightning Seeds,You Showed Me,3104549,
mischievous_72,u403423,rumors -- lindsay lohan,Lindsay Lohan,Rumors,2234303,TRFVYGI128E0789146
mischievous_73,u403426,my town - montgomery gentry,Montgomery Gentry,My Town,3164715,TRJSCMU128F4266979
mischievous_74,u574838,Don&apos;t Tell Me - Avril Lavigne,Avril Lavigne,Don't Tell Me,3363667,TRCCQAT12903CED283
mischievous_75,u4697,Hole - Miss World,Hole,Miss World,164694,TRJFTGR128E07929A8
mischievous_76,u403511,eminem-Encore,Eminem,Encore/Curtains Down,18136,TRYADVV128E0783F14
mischievous_77,u263680,Ben Kweller - don&apos;t know why,Ben Kweller,I Don't Know Why,4083689,TRCWIQT128F93321D3
mischievous_78,u535825,Goo Goo Dolls - Here is Gone,Goo Goo Dolls,Here Is Gone,1829602,
mischievous_79,u639150,no doubt - spiderwebs,No Doubt,Spiderwebs,147838,TRZUWSX128F92F491A
mischievous_80,u403536,Violent Femmes - Blister in the Sun,Violent Femmes,Blister In The Sun,4293986,TRSEACZ128F92E9213
mischievous_81,u639154,Metallica - Blackened,Metallica,Blackened,3520835,TRBXRFN128F42BA11D
mischievous_82,u535854,Jimmy Eat World- Claire,Jimmy Eat World,Claire,1179244,TRCGTVM128F1456E56
