giddy_0,u535112,Mandy Moore- Have a Little Faith In Me,Mandy Moore,Have A Little Faith In Me,3112584,TRYUTMF128F425BAF5
giddy_1,u603008,hawthorne heights - niki fm,Hawthorne Heights,Niki Fm,15684019,
giddy_2,u402073,Burn- Usher,Usher,Burn,4983267,TRGGYXX128F429586C
giddy_3,u535117,"""Blueberry Hill"" - Louis Armstrong",Louis Armstrong,Blueberry Hill,9116264,
giddy_4,u402083,collide - Howie Day,Howie Day,Collide,3288451,TRBGRXO128F4282115
giddy_5,u623699,"""Thin Air"" - Pearl Jam",Pearl Jam,Thin Air,3154417,TRIMGTY128F428F5A3
giddy_6,u402084,"""You don&apos;t know my name"" -- aLIcia keys",Alicia Keys,You Don't Know My Name,3358991,TRFITPW128F9324EFD
giddy_7,u574293,best kept secret -- skillet,Skillet,Best Kept Secret,3682110,
giddy_8,u256059,postal service- brand new colony,The Postal Service,Brand New Colony,11270595,
giddy_9,u256061,With this knife- Smile Empty Soul,Smile Empty Soul,With This Knife,3494205,
giddy_10,u182,Hoobastank-Same Direction,Hoobastank,Same Direction,497431,TRRDBIT128F9316A92
giddy_11,u402111,rilo kiley- so long,Rilo Kiley,So Long,570648,TRIYOIL128F14979B8
giddy_12,u276678,The rocket summer-Cross my heart,The Rocket Summer,Cross My Heart,8223637,TRNGIFV128F427CA2A
giddy_13,u198,Voodoo - Godsmack,Godsmack,Voodoo,1940918,TRLUTTM128E078FB4A
giddy_14,u208,Ben Kweller - In Other Words,Ben Kweller,In Other Words,2830709,TRQLNIW128F933235B
giddy_15,u623706,Devin Townsend - Namaste,Devin Townsend,Namaste,5450635,TRDMHAH128F930B51B
giddy_16,u402118,true-ryan cabrera,Ryan Cabrera,True (Spanglish Version),1337642,TRGMKDB128F423117A
giddy_17,u214,No Doubt - Hey Baby,No Doubt,Hey Baby,147739,TRDOGJW128E078EB5E
giddy_18,u276692,Toxic- Britney spears,Britney Spears,Toxic,7042069,TRMEBYQ128F932FEFF
giddy_19,u236,the postal service- nothing better,The Postal Service,Nothing Better,11270588,
giddy_20,u402128,The Killers - Somebody Told Me,The Killers,Somebody Told Me,4465246,TRGPTNS128F92C4FDB
giddy_21,u481034,ed harcourt- metaphorically yours,Ed Harcourt,Metaphorically Yours,293270,TRFKGYS128E07831AB
giddy_22,u256066,Green Day - Letterbomb,Green Day,Letterbomb,3586833,
giddy_23,u535157,"""swing life away"" -rise against",Rise Against,Swing Life Away,1172670,TRAWRKT128E0788857
giddy_24,u276725,Disco Inferno-50 cent,50 Cent,Disco Inferno,721053,TRCYOEE128E0786532
giddy_25,u574331,Avenged Sevenfold - Chapter Four,Avenged Sevenfold,Chapter Four,7375726,TRYDIVP12903CAF5A7
giddy_26,u449,When I think About Cheatin&apos;- Gretchen Wilson,Gretchen Wilson,When I Think About Cheatin',7690359,TRUFKLI12903CFBD1F
giddy_27,u481070,letters to you - FINCH,Finch,Letters To You,266227,TRQSOVZ128F14534EA
giddy_28,u574338,Ewan McGregor - Your Song,Ewan McGregor,Your Song,2357439,
giddy_29,u276804,mellow mood - bob marley,Bob Marley,Mellow Mood,5461605,
giddy_30,u501,Christina Milian- Dip It Low,Christina Milian,Dip It Low,2105,TRMAFHF128F422B8BF
giddy_31,u481077,Nine Inch Nails-Hurt,Nine Inch Nails,Hurt,158082,TRQWGHU128E07912FF
giddy_32,u402217,Down with the sickness-- Disturbed,Disturbed,Down With The Sickness,8552136,
giddy_33,u402235,everytime- britney spears,Britney Spears,Everytime,3371815,TRHESQM128F9309934
giddy_34,u256075,"Ray LaMontagne - ""Trouble""",Ray LaMontagne,Trouble,392559,
giddy_35,u481093,Incubus-Sick Sad Little World,Incubus,Sick Sad Little World,10973055,TREBEGR128F42809F9
giddy_36,u646,Dirty Vegas - Days Go By,Dirty Vegas,Days Go By,1108465,TRYUSSL128F1462E41
giddy_37,u603061,Take Me Home - Terror Squad,Terror Squad,Take Me Home,8729122,
giddy_38,u603062,Modest Mouse- ocean breathes salty,Modest Mouse,Ocean Breathes Salty,3275039,TRGGNJT128F427EC6D
giddy_39,u276897,You&apos;ll Think Of Me -Keith Urban,Keith Urban,You'll Think Of Me,1832865,TRFKJHO128F1453F85
giddy_40,u623731,Lloyd-Southside,Lloyd,Southside,10542598,
giddy_41,u402287,ocean avenue--yellowcard,Yellowcard,Ocean Avenue,285605,TRZGABY128F1462E00
giddy_42,u603068,smashing pumpkins - disarm,The Smashing Pumpkins,Disarm,104223,
giddy_43,u785,"""China Girl""- David Bowie",David Bowie,China Girl,1534272,
giddy_44,u276947,hard to explain -the strokes,The Strokes,Hard To Explain,2948865,TRGPSXC128F93104A4
giddy_45,u276954,PJ Harvey - Rid of Me,PJ Harvey,Rid Of Me,4229,TRWDWWB128E078110F
giddy_46,u481140,Jay-Z - Black Album,Jay-Z,Interlude (Jay-Z/The Black Album) - A Cappella (Explicit),23548,
giddy_47,u276971,boys are back in town - thin lizzy,Thin Lizzy,The Boys Are Back In Town,11348831,TRGNEGQ128F4277112
giddy_48,u481151,justin timberlake - like i love you,Justin Timberlake,Like I Love You,4455034,TRWVOPE128F9333CBE
giddy_49,u623743,fall out boy-nobody puts baby in the corner,Fall Out Boy,Nobody Puts Baby In The Corner,123853,TRQLJBZ128F9304299
giddy_50,u402343,more than a woman-aaliyah,Aaliyah,More Than A Woman,3922167,TRZLNAQ128F92F28C9
giddy_51,u574387,YEAH---- USHER,Usher,Yeah! - Instrumental,16143555,
giddy_52,u574389,My Chemical Romance - Cemetery Drive,My Chemical Romance,Cemetery Drive,11754014,
giddy_53,u271878,take me away - lifehouse,Lifehouse,Take Me Away,6307548,TRVXBFV12903C990B4
giddy_54,u481169,Matchbox Twenty - Disease,matchbox twenty,Disease,225105,
giddy_55,u402358,Howie Day- She Says,Howie Day,She Says,3288673,TRRYCUN128F42821E1
giddy_56,u574401,Metallica - Wherever I May Roam,Metallica,Wherever I May Roam,417167,TRFGUXT128F42BA1C8
giddy_57,u535276,"Avril Lavigne -- ""Sk8er Boi""",Avril Lavigne,Sk8er Boi,3432793,TRGDLXQ128F4260C69
giddy_58,u535277,Fleetwood Mac - Gypsy,Fleetwood Mac,Gypsy,1321665,
giddy_59,u574405,Should&apos;ve been a Cowboy - Toby Keith,Toby Keith,Should've Been A Cowboy,2675965,TRBHUSP128F4242DD0
giddy_60,u277129,Gwen Stefani - The Real Thing,Gwen Stefani,The Real Thing,18008,TRBXDUJ128E0783E31
giddy_61,u1239,dare you to move - switchfoot,Switchfoot,Dare You To Move,7333372,TRMAAYB12903CA52A5
giddy_62,u623765,just like you  -three days grace,Three Days Grace,Just Like You,3112254,TRSVURQ128F425B9AB
giddy_63,u263621,"""Your Body is a Wonderland"" - John Mayer",John Mayer,Your Body Is A Wonderland,5000205,TRKNQXY128F930FB24
giddy_64,u1301,placebo- slave to the wage,Placebo,Slave To The Wage,10583874,TRABVIU128E0780DA0
