aggravated_0,u480983,In Flames - Only for the Weak.,In Flames,Only For The Weak,12874866,TRSIRKX128F4291CAF
aggravated_1,u535107,nirvana-all apologies,Nirvana,All Apologies,3615444,TRLWWIL128F1451F0E
aggravated_2,u480986,Disarm-Smashing Pumpkins,The Smashing Pumpkins,Disarm,104223,
aggravated_3,u574286,Miranda Sex Garden - A Fairytale About Slavery,Miranda Sex Garden,A Fairytale About Slavery,296463,TRFKEOM128F1464F4A
aggravated_4,u402079,A Moment Like This - Kelly Clarkson,Kelly Clarkson,A Moment Like This,3371063,TRHOQZW128F4297564
aggravated_5,u402083,"""sweet emotion"" - Aerosmith",Aerosmith,Sweet Emotion,148388,TRVHVGY128F42698AE
aggravated_6,u574290,"Alien Ant Farm - ""attitude""",Alien Ant Farm,Attitude,161875,TRPVUQF128E0791EA0
aggravated_7,u603012,Akon - Lonely,Akon,Lonely,3792,TRCQTSP128F1494D0F
aggravated_8,u481003,Unearth- Endless,Unearth,Endless,18625540,TRMNSDV128F934B466
aggravated_9,u402086,Bette Midler - The Rose,Bette Midler,The Rose,2218417,TRARREW128F92CD3D9
aggravated_10,u638940,billy talent-river below,Billy Talent,River Below,2271995,TRTVBIX128F4223198
aggravated_11,u481009,trapt- echo,Trapt,Echo,17425354,
aggravated_12,u574298,pain- jimmy eat world,Jimmy Eat World,Pain,3922427,TRUTNNQ128E0783715
aggravated_13,u256060,Boulevard Of Broken Dreams- Green Day,Green Day,Boulevard Of Broken Dreams,8807889,
aggravated_14,u574306,Stairway to Heaven- Led Zeppelin,Led Zeppelin,Stairway To Heaven,1829855,
aggravated_15,u167,new found glory- all downhill from here,New Found Glory,All Downhill From Here,3441589,TRZGVPP128F42A6DD0
aggravated_16,u402105,Kylie Minogue- Come Into My World,Kylie Minogue,Come Into My World,21140385,TRHVOHR128E07840A4
aggravated_17,u535134,Baby It&apos;s You- JoJo,JoJo,Baby It's You,4623,TRMMVNT128E0783FC6
aggravated_18,u638945,cross my heart-the rocket summer,The Rocket Summer,Cross My Heart,8223637,TRNGIFV128F427CA2A
aggravated_19,u535140,welcome to my life -simple plan,Simple Plan,Welcome To My Life,92050,
aggravated_20,u402130,faint ->> linkin park,Linkin Park,Faint [Live In Japan],864336,TRECWKG128EF35F93C
aggravated_21,u535143,The Academy- Down and out,The Academy Is...,Down And Out (Album Version),312305,TRSDTVE128F1468731
aggravated_22,u638948,Brand New-The No Seatbelt Song,Brand New,The No Seatbelt Song,7031526,TRZLLRZ128F932D5DC
aggravated_23,u256065,Dido - Thank You,Dido,Thank You,3849136,TRFPLHY128F9302C67
aggravated_24,u574316,Metallica-Fade to Black,Metallica,Fade To Black,416979,TRAFMVN128F147CBCE
aggravated_25,u535147,Minority-Green Day,Green Day,Minority,2281624,
aggravated_26,u535153,Juliana Hatfield - Fleur de Lys,Juliana Hatfield,Fleur De Lys,3735330,TRNGROO128F92EDD01
aggravated_27,u535159,Evanescence - My Immortal,Evanescence,My Immortal,6521478,TRWXHVD128F42BAC6B
aggravated_28,u256067,Jamie Cullum - All At Sea,Jamie Cullum,All At Sea,3778395,TREZGEE128F930EBD1
aggravated_29,u273933,The Streets - Fit But You Know It,The Streets,Fit But You Know It,133919,
aggravated_30,u481039,Alanis Morissette - Eight Easy Steps,Alanis Morissette,Eight Easy Steps,212863,
aggravated_31,u603037,meet you there - simple plan,Simple Plan,Meet You There (Album Version),128771,TRMGLYP128E078AFBC
aggravated_32,u535164,Hysteria - Muse,Muse,Hysteria,5693378,TRRISDV128F42A72DA
aggravated_33,u263597,alanis morissette - hands clean,Alanis Morissette,Hands Clean,212873,
