apathetic_0,u480989,50 Cent - outta control,50 Cent,Outta Control,14087343,TRQADFZ128E078880F
apathetic_1,u574286,A Perfect Circle - Magdalena,A Perfect Circle,Magdalena,320816,TRIXLSF128F146A5DA
apathetic_2,u574291,Destiny&apos;s Child - Bad habit,Destiny's Child,Bad Habit,3537150,TRDHVSD128F92C2E2B
apathetic_3,u638942,"""Brand New Colony""-The Postal Service",The Postal Service,Brand New Colony,11270595,
apathetic_4,u574307,Peaches - Set it off,Peaches,Set It Off,786858,TREBMVB128EF350B93
apathetic_5,u402114,Radiohead -- 2+2=5,Radiohead,2 + 2 = 5,6250,TRBGIZH128F4252D9E
apathetic_6,u201,Impossible - Christina Aguilera,Christina Aguilera,Impossible,3382055,TREQBXD128F425B74D
apathetic_7,u638946,Soundgarden - Loud Love,Soundgarden,Loud Love,168776,TRNQTGL128E07937A5
apathetic_8,u638946,"Metallica - Damage, Inc.",Metallica,Damage Inc.,417011,TRYETLN128F9331376
apathetic_9,u638946,Black Sabbath - Killing Yourself to Live,Black Sabbath,Killing Yourself To Live,6544304,TRGFHHN12903CD1EE2
apathetic_10,u638946,Black Sabbath - Black Sabbath,Black Sabbath,Black Sabbath,4575439,TRMTODC128F4271F80
apathetic_11,u638946,Black Sabbath - N.I.B.,Black Sabbath,N.I.B.,18769576,TRCRYCF128F4264E9A
apathetic_12,u638946,Metallica - Call of Ktulu,Metallica,The Call Of Ktulu,416983,TRUIIPM128F147CBD2
apathetic_13,u402126,oasis-wonderwall,Oasis,Wonderwall,167751,TRUJWKU128E07934B6
apathetic_14,u402134,Manson-Personal Jesus,Marilyn Manson,Personal Jesus,15774,TRWBPLY12903CE52B8
apathetic_15,u574317,Handsome Devil - Makin&apos; Money,Handsome Devil,Makin' Money,3324061,TRATNKT128F428A7B4
apathetic_16,u535149,goo goo dolls-Iris,Goo Goo Dolls,Iris,1829619,
apathetic_17,u402138,memory-sugarcult,Sugarcult,Memory,10482238,
apathetic_18,u263596,Live - Overcome,Overcome,Hebron [Live],8538998,TRIYAYJ12903CDCDC7
apathetic_19,u603036,Tenacious D - Fuck Her Gently,Tenacious D,Fuck Her Gently,3256566,TRMCRIS128F427A578
apathetic_20,u276720,copeland- coffee,Copeland,Coffee,9257584,TRGNWJI128F427CA43
apathetic_21,u402158,The Misfits - Dig Up Her Bones,Misfits,Dig Up Her Bones,510075,
apathetic_22,u623710,"The Beatles - ""Yesterday""",The Beatles,Yesterday,6492632,
apathetic_23,u603040,Stabbing Westward - Nothing,Stabbing Westward,Nothing,4999750,TRRFKFR128F4262996
apathetic_24,u623712,Lucky Love - Ace of Base,Ace of Base,Lucky Love,4034299,TRLZEWW128F9327F7C
apathetic_25,u481054,Dido- Hunter,Dido,Hunter,3849132,TRQSBCS128F428B049
apathetic_26,u623717,Toxicity- System of a Down,System of a Down,Toxicity,3226388,TRCIJSF128F42799DF
apathetic_27,u256070,"No Doubt - ""Hella Good""",No Doubt,Hella Good,12945456,TRZNUNJ128E078EB51
apathetic_28,u574334,"Dope - - ""Everything Sucks""",Dope,Everything Sucks,3142888,TRNLOUQ128F4262FEC
apathetic_29,u276768,p.j. harvey- rid of me,PJ Harvey,Rid Of Me,4229,TRWDWWB128E078110F
apathetic_30,u402195,Cake-Symphony In C,Cake,Commissioning A Symphony In C,3140184,TRSGBFE128F426255C
apathetic_31,u402195,Cake-Opera Singer,Cake,Opera Singer,3151592,TRUAFFD128F4277048
apathetic_32,u402195,Cake-Nugget,Cake,Nugget (Edit),3335453,
apathetic_33,u574335,Cold-Crossfade,Crossfade,Cold,163535,TRFVQQE128F427EDBF
apathetic_34,u574335,Tangled Up In Me-Skye Sweetnam,Skye Sweetnam,Tangled Up In Me,342132,TRVSWMJ128F4254C8D
apathetic_35,u402201,Brand New- Soco Amaretto Lime,Brand New,Soco Amaretto Lime,7031531,TRTOYKB128F932D5E1
apathetic_36,u402211,Kent - Celsius,Kent,Celsius,11625384,TREMNBC128F42A89D8
apathetic_37,u574342,The Blood Brothers - Wolf Party,The Blood Brothers,Wolf Party,7295136,
apathetic_38,u481092,Missing the War--Ben Folds Five,Ben Folds Five,Missing The War,15699484,TRIYQCB128F428EE5C
apathetic_39,u535212,Madonna - Like a Prayer,Madonna,Like A Prayer,6531976,TRXDEDP12903CCEF05
apathetic_40,u276881,Ohio is for Lovers--Hawthorne Heights,Hawthorne Heights,Ohio Is For Lovers,15684044,
apathetic_41,u603063,Head Automatica - Beating Heart Baby,Head Automatica,Beating Heart Baby,1408105,
apathetic_42,u731,Making out - No Doubt,No Doubt,Making Out,148153,TRBJNFB128E078ED2C
apathetic_43,u623732,Moby- why does my heart feel so bad?,Moby,Why Does My Heart Feel So Bad?,24751,
apathetic_44,u775,They Might Be Giants - Flood,They Might Be Giants,Theme From Flood (LP Version),4191089,TRKNDDZ128F92D31B1
apathetic_45,u805,JoJo--Leave,JoJo,Leave (Get Out) (Instrumental),4628,
apathetic_46,u574376,Everclear- Sex with a Movie Star,Everclear,Sex With A Movie Star (The Good Witch Gone Bad),1608483,TRVQJMF128F4267D61
apathetic_47,u535244,Pearl Jam - Yellow Ledbetter,Pearl Jam,Yellow Ledbetter,3273876,TRYFBEP128F427E7E2
apathetic_48,u276955,bullitnuts - hell for leather,Bullitnuts,Hell For Leather,3609076,TRHEDZL128F92D23B0
