morose_0,u417,"""I feel so"" -box car racer.",Box Car Racer,I Feel So,2184628,TRKRFTP128F1456CB6
morose_1,u623724,lifehouse- simon,Lifehouse,Simon,307754,TRAWCQE128F14676AC
morose_2,u535205,Nine Inch Nails - Hurt,Nine Inch Nails,Hurt,158082,TRQWGHU128E07912FF
morose_3,u268548,Damien Rice - Amie,Damien Rice,Amie,79596,TRHTZIY128E0785B07
morose_4,u402257,Seabound - Coward,Seabound,Coward,7467114,TRGCHWZ12903CC55C5
morose_5,u402299,The Streets - Dry Your Eyes,The Streets,Dry Your Eyes,133922,
morose_6,u271877,hoobastank-crawling in the dark,Hoobastank,Crawling In The Dark,3307773,TRJTMUG128F1463CCB
morose_7,u535270,ghost - eastmountainsouth,Eastmountainsouth,Ghost,19588668,TRZXOON128F148ADD6
morose_8,u277089,bring me to life -- evanescence,Evanescence,Bring Me To Life,6521475,TRQZILP128F92F6E61
morose_9,u481211,Welcome to My Life -- Simple Plan,Simple Plan,Welcome To My Life,92050,
morose_10,u603097,Crowded House - Don&apos;t Dream It&apos;s Over,Crowded House,Don't Dream It's Over,10935735,TRGWWRE128E0781CDE
morose_11,u402412,blood brothers-devastator,The Blood Brothers,Devastator,7295139,TRRQZID128F932DFD1
morose_12,u256095,Death Cab For Cutie--The Sound of Settling,Death Cab for Cutie,The Sound of Settling,14139745,
morose_13,u574498,Good Charlotte - Motivation Proclamation,Good Charlotte,The Motivation Proclamation,6365419,TREOTIJ128F4262FF6
morose_14,u639024,Cat Stevens - Where do the children play,Cat Stevens,Where Do The Children Play,2234797,
morose_15,u402703,Heaven Knows I&apos;m Miserable Now --The Smiths--,The Smiths,Heaven Knows I'm Miserable Now,3724652,TRMATIZ12903CA7203
morose_16,u277623,as i lay dying-94 hours,As I Lay Dying,94 Hours,6199329,TREKDYL128F934C6F8
morose_17,u402723,Afroman - Because I got high,Afroman,Because I Got High,266931,TRUZDBA128F145E9F2
morose_18,u603196,Juliana Theory -- This is not a love song,The Juliana Theory,This Is Not A Love Song,255993,TRXNCQL128F145C43B
morose_19,u623844,sheryl crow-  first cut is the deepest,Sheryl Crow,The First Cut Is The Deepest,1940785,TRCMRNV128F42149CF
morose_20,u263649,Emperor - Acclamation of Bonds,Emperor,The Acclamation Of Bonds,121265,TRYVMUQ128E0789E71
morose_21,u481606,Guster-So Long,Guster,So Long (LP Version),3549352,TRSEMEI128F92C5D65
morose_22,u402969,"""Hey Ya""- Outkast",OutKast,Hey Ya!,17671526,TRCJUCQ12903CEB017
morose_23,u623897,Trebuchet - One,Story One,Trebuchet,16022856,TRDNCFD128F42AD12C
morose_24,u403031,john mayer-comfortable,John Mayer,Comfortable - EP Version,3272250,
morose_25,u623905,Wonderwall - Ryan Adams,Ryan Adams,Wonderwall,3921,TRMHVGV12903CC68D2
morose_26,u481715,Demon Hunter - Our Faces Fall Apart,Demon Hunter,Our Faces Fall Apart,669009,
morose_27,u623922,Drift Away - Uncle Kracker,Uncle Kracker,Drift Away (album version),684643,TRVAUFK128E078AFC3
morose_28,u278306,Misfits- Halloween,Misfits,Halloween,1157652,
morose_29,u603308,Addicted - Kelly Clarkson,Kelly Clarkson,Addicted,4313967,TRPRJUW128F42A3AFD
morose_30,u403179,i wish i would die - fiction plane,Fiction Plane,I Wish I Would Die,244429,TRTTIET128F1459A0E
morose_31,u3806,Linkin Park - Numb,Linkin Park,Numb (Live In Texas),440026,TRHKEAQ128F1480E8E
morose_32,u481808,Back Home- Yellowcard,Yellowcard,Back Home,285615,TRSAIDC128F1462E0A
morose_33,u603356,my immortal - evanescence,Evanescence,My Immortal,6521478,TRWXHVD128F42BAC6B
