working_0,u623706,Devin Townsend - Away,The Devin Townsend Band,Away,5149362,
working_1,u638945,such great heights-the postal service,The Postal Service,Such Great Heights,1579101,TRCRCBT128F4260DD1
working_2,u535150,Mest - Jaded,Mest,Jaded (These Years) (Album Version),389341,
working_3,u365,Paris Combo - Les Portes De L&apos;Ennui,Paris Combo,Les Portes De L'Ennui,5551582,TRPFYCR128F9323E66
working_4,u481056,oasis - stand by me,Oasis,Stand By Me,9248695,TROXJGM128E0793470
working_5,u481065,oasis - don&apos;t look back in anger,Oasis,Don't Look Back In Anger,167752,TRPJNXI12903CB29CA
working_6,u256075,"Oasis - ""Wonderwall""",Oasis,Wonderwall,167751,TRUJWKU128E07934B6
working_7,u638956,Apocalyptica - Inquisition Symphony,Apocalyptica,Inquisition Symphony (Instrumental Version),2477447,
working_8,u535237,Jason Mraz - You & I Both,Jason Mraz,You And I Both,1139527,
working_9,u801,Team Sleep - The Passportal,Team Sleep,The Passportal,6632124,
working_10,u402331,REM - The worst joke ever,R.E.M.,The Worst Joke Ever,424955,
working_11,u535254,"""Helena"" - My Chemical Romance",My Chemical Romance,Helena,1420735,
working_12,u402394,Less Than Jake - Look What Happened,Less Than Jake,Look What Happened,79756,
working_13,u277159,Green Day - Jesus Of Suburbia,Green Day,Jesus Of Suburbia,8807708,
working_14,u623766,The Postal Service - Brand New Colony,The Postal Service,Brand New Colony,11270595,
working_15,u268559,Kids and Heroes - Bouncing Souls,The Bouncing Souls,Kids and Heroes,1083373,
working_16,u1504,Korn - Make Me Bad,Korn,Make Me Bad,10343824,TRAGOVG128F42A963D
working_17,u275216,Smile Empty Soul - Silhouettes,Smile Empty Soul,Silhouettes (Edited Album Version),63807,TRYXGRG128E07850E8
working_18,u275216,Spineshank - Violent Mood Swings,Spineshank,Violent Mood Swings (Album Version),1429704,TRDLATG128F424088D
working_19,u1752,Howie Day - Sorry So Sorry,Howie Day,Sorry So Sorry,14174992,TRIEGAM128F4274611
working_20,u1851,I Hear You Calling - Gob,Gob,I Hear You Calling,16846209,TRIMKOP128F42A0601
working_21,u277463,U96 - Night in motion,U96,Night In Motion,1258403,TRKOVOZ128F42AA804
working_22,u268567,Sure Shot - Beastie Boys,Beastie Boys,Sure Shot,212160,TRIXFCQ128F14530C1
working_23,u277476,Kansas- Dust in the Wind,Kansas,Dust In The Wind,11129832,TREAJZO12903D00DB8
working_24,u574493,indescribable - Chris Tomlin,Chris Tomlin,Indescribable,16037790,TRZPWHA12903CD19BB
working_25,u1999,I&apos;m a slave 4 u-britney,Britney Spears,I'm A Slave 4 U,7042064,TRUJONK12903C96987
working_26,u2009,Chicago -Does Anybody Really Know What Time It Is?,Chicago,Does Anybody Really Know What Time It Is? (Live),7108007,
working_27,u481400,Bleeding Through - Revenge I Seek,Bleeding Through,Revenge I Seek,19427532,TRNCVAM12903CC50A7
working_28,u481408,Big Muff -- Pornstar,Big Muff,Pornstar,9047061,TRMRFXL12903CE4C6C
working_29,u402673,Stevie Wonder - I Just Called To Say ...,Stevie Wonder,I Just Called To Say I Love You,282883,TRZTWSZ128E0792D57
working_30,u574517,&apos;Til I Hear It From You- Gin Blossoms,Gin Blossoms,Til I Hear It From You,169761,TRWNZOZ128F93279F7
working_31,u639024,The Beatles - Norwegian Wood,The Beatles Revival Band,Norwegian Wood,659267,TRDDCAH128F14ABEDD
working_32,u535432,Running- No Doubt,No Doubt,Running,11506698,TRJMYWD128E078ED31
working_33,u603173,spill canvas- bracelets,The Spill Canvas,Bracelets (LP Version),1242871,TRRKTHP128F42A6A60
working_34,u535444,"""Angel"" - Amanda Perez",Amanda Perez,Angel,273730,TRMDLNM128F42722CF
working_35,u574535,Round Here- Counting Crows,Counting Crows,Round Here,158044,TRWDGKL128E0792A5C
working_36,u2545,wheat - i met a girl,Wheat,I Met A Girl,2234644,TRYVHTZ128F92FA868
working_37,u2603,Green Day - American Idiot,Green Day,American Idiot,2281705,
working_38,u277846,Cock Sparrer-Run Away Johnny,Cock Sparrer,Run Away Johnny,6789498,TRECBWZ128F92F2A7F
working_39,u277847,Heartbreaker - Led Zeppelin,Led Zeppelin,Heartbreaker,1787065,
working_40,u481549,Atreyu - Lip Gloss and Black,Atreyu,Lip Gloss and Black,15671762,TRSESKQ128F42483B2
working_41,u623864,Opeth - Windowpane,Opeth,Windowpane,3105456,TRAZXUT128F422EF3C
working_42,u639047,Big and Rich - Wild West Show,Big & Rich,Wild West Show,79556,TRUYBMJ12903CC8759
working_43,u277920,Let Forever Be - Chemical Brothers,The Chemical Brothers,Let Forever Be,3631398,
working_44,u639048,Smooth Criminal - Alien Ant Farm,Alien Ant Farm,Smooth Criminal,12759626,TRFUVKB12903CB0FE3
