depressed_0,u276585,Brand New- Sic Transit Gloria.. Glory Fades,Brand New,Sic Transit Gloria ... Glory Fades,7056177,TRGKWHO128F933361A
depressed_1,u18,Honey and the Moon- Joseph Arthur,Joseph Arthur,Honey And The Moon,686387,
depressed_2,u535108,Between the Bars -Elliott Smith,Elliott Smith,Between The Bars,5372680,TRZPUQZ128F92F8FBE
depressed_3,u535109,taking over me - evanescence,Evanescence,Taking Over Me,6521482,TRPDXBE128F42BAC8A
depressed_4,u574288,join me-HIM,HIM,Join Me - Razorblade Mix,3340761,
depressed_5,u574289,Christina Aguilera - Walk Away,Christina Aguilera,Walk Away,4454945,TRACKAP128F425B741
depressed_6,u276624,Muse - Bliss,Muse,Bliss,15304069,TRMNQZI128F42B58E8
depressed_7,u603010,In Flames - Pinball Map,In Flames,Pinball Map,12874863,
depressed_8,u92,the postal service-- such great heights,The Postal Service,Such Great Heights,1579101,TRCRCBT128F4260DD1
depressed_9,u603012,As I Lay Dying - 94 Hours,As I Lay Dying,94 Hours,6199329,TREKDYL128F934C6F8
depressed_10,u603013,Modest Mouse - Float On,Modest Mouse,Float On,3275055,TRPFYYL128F92F7144
depressed_11,u574294,hear you me - jimmy eat world,Jimmy Eat World,Hear You Me,2435926,TRKEGGM128F42900F9
depressed_12,u603015,Caliban - Seventh Soul,Caliban,The Seventh Soul,2764623,TRFSTED128F4256ADF
depressed_13,u603015,HIM - Join Me In Death,HIM,Join Me In Death [Live],2502692,TRJLUQH128F421BCFF
depressed_14,u105,Amanda Perez - I pray,Amanda Perez,I Pray (Never Forget),981701,TRQIQHE128F1468C70
depressed_15,u256059,hustle rose- metric,Metric,Hustle Rose,2521369,TRFLPWO128F4220560
depressed_16,u574299,unwritten law - save me,Unwritten Law,Save Me,1376634,
depressed_17,u481012,the killers - somebody told me,The Killers,Somebody Told Me,4465246,TRGPTNS128F92C4FDB
depressed_18,u481013,hey jupiter-- tori amos,Tori Amos,Hey Jupiter,128807,TRENJPI128F92DE1E0
depressed_19,u481013,blood roses --- tori amos,Tori Amos,Blood Roses,124378,TRNWHPG128F42A086C
depressed_20,u138,Disturbed - Remember,Disturbed,Remember,685412,
depressed_21,u276648,All I Want Is More - Reel Big Fish,Reel Big Fish,All I Want Is More,5847199,TRFNPPN128F92F5E9D
depressed_22,u623701,angel-amanda perez,Amanda Perez,Angel,273730,TRMDLNM128F42722CF
depressed_23,u263592,Father of Mine - Everclear,Everclear,Father Of Mine,17226185,TRHQQGM128E0781C67
depressed_24,u263592,Away from the Sun - 3 Doors Down,3 Doors Down,Away From The Sun,147248,TRZZWWR128F427EA01
depressed_25,u603019,Atreyu - Someone&apos;s Standing On My Chest,Atreyu,Someone's Standing On My Chest,15811142,
depressed_26,u165,slipknot- left behind,Slipknot,Left Behind,19544024,
depressed_27,u276662,"""Everything"" -Fefe Dobson",Fefe Dobson,Everything,19537922,TRZBFRE128F92F3B03
depressed_28,u638943,Epiphany - Staind,Staind,Epiphany,1321615,
depressed_29,u603021,Radiohead - Subterranean Homesick Alien,Radiohead,Subterranean Homesick Alien,4501632,TRACECN128F9310E97
depressed_30,u574310,Stabbing Westward - Save Yourself,Stabbing Westward,Save Yourself,12430688,TRGYHRX128F4263395
depressed_31,u271870,"""this ride""-the starting line",The Starting Line,This Ride,276888,TRWHHQT128F1460DC8
depressed_32,u276686,Matchbook romance -promise,Matchbook Romance,Promise (Album Version),2272597,TRWLKYS128F426D3AE
depressed_33,u623707,Ween- Baby Bitch,Ween,Baby Bitch,681790,
depressed_34,u623708,Playing for keeps-Matchbook romance,Matchbook Romance,Playing for Keeps,2272595,
depressed_35,u574314,Mariah Carey-against all odds,Mariah Carey,Against All Odds (Take A Look At Me Now),16147970,
depressed_36,u276702,jamie- weezer.,Weezer,Jamie (Live And Acoustic),5642819,
depressed_37,u402129,Hero-Mariah Carey,Mariah Carey,Hero,11812769,TRJWCEA128F4273174
depressed_38,u402130,PeRfEcTiOn ThRoUgH SiLeNcE->> FiNcH,Finch,Perfection Through Silence,266230,TRNZBWD12903CACB1E
depressed_39,u535144,The Beautiful Mistake - Stabbing Backwards,The Beautiful Mistake,Stabbing Backwards,2927639,TRWSDFU128F427CA17
depressed_40,u481032,Atreyu-tulips are better,Atreyu,Tulips Are Better,15671777,
depressed_41,u535147,?-Foo Fighters,Foo Fighters,Friend Of A Friend,4143065,TRBLXFZ128F42AA792
depressed_42,u402138,broken-seether,Seether,Broken,6858715,
depressed_43,u603032,Slipknot - The Nameless,Slipknot,The Nameless (Album Version),1397993,TRVIKGG128F423B343
depressed_44,u276711,deep blue something - home,Deep Blue Something,Home,17405648,TRBUIRO128F92D4689
depressed_45,u535153,Moby - God Moving Over The Face Of The Waters,Moby,God Moving Over The Face Of The Waters,24906,TRVECBA128F42965C7
depressed_46,u535158,[Korn - Somebody Someone],Korn,Somebody Someone,10343842,TRHRMEK128F4283198
depressed_47,u256067,Jimmy Eat World - Drugs Or Me,Jimmy Eat World,Drugs Or Me,15715,TRGXKMU128F145525B
depressed_48,u273933,My Chemical Romance - Helena,My Chemical Romance,Helena,1420735,
depressed_49,u402149,Only in Dreams - Weezer,Weezer,Only In Dreams,170571,TRNAACX128F9339EB7
depressed_50,u535160,rain man- eminem,Eminem,Rain Man,18127,TRCLOST128E079221A
