さらば、お京阪。
@tsjmrshjr だいたいいつでもー笑
@tunmaru0617 激しく同意。
おとんが、急にAKBのネタ降ってきて焦った。
@taroken1207 がんばれーー！うらやましいぞー！
@taroken1207 最終面接とかってこと。
@taroken1207 就活進んでなさすぎて吐きそうなんやけど。
@taroken1207 地味にやってる。この前Webテスト受け忘れて死にそう。
@taroken1207 でも、ゆーてもう決まるんやろ。商社。おごってなw
@taroken1207 おれもやーぎんとこいきたい！どこでもいいから、このまよえる仔羊をひろってくれー！
@taroken1207 なにしろ、みんなよりでおくれてるからなー！それに、就活では主将がいっぱいしゅつげんするときいた！
@gyakudachs 呼んだ？
@gyakudachs miss u :p
エントリーシート書く気おきん。既に心おれた。
@syakas そのつもり！んで、とりあえず、就活してる。
@syakas うん。めっちゃ迷ってる。きょうさいと就活と。
@tasosoo @miyary38 おめでとー
今年一年うまいこと学生できる気せん。就活、きょうさい、しゅうろん、全てちゅうとに終わりそう。海外逃げたいw
@Gtatsu0 え、俺そんなことしたことないで。そして、ごうせつとかいかん！any more.ufjのESめんどすぎて心おれた。
@Gtatsu0 hahaha. Don't worry!! Why don't u get back to Osaka?? テニスしよしよー。
@Gtatsu0 ひどいなw
@Gtatsu0 さすが出世コースは一味も二味もちがうな。
@tsjmrshjr そいつの代わりに俺やとってw
SPI時間内に全部できやんかったらまずいよな？まずいよな？余裕で時間なかったんですけど。最後10問くらいあてずっぽうなんですけど。持ち駒がだんだん減っていく。
@tsjmrshjr ただしゅーちゃんとかハードル高いというか、もはや、エントリーできやんやろwてか、しゅーかつ助けて。はは。四月とかしょーみほとんど暇児やで！？
@tsjmrshjr OMG.とりあえず、おわらさなー、おもて、最後適当にバンバンしまくったよーオワター。
@tsjmrshjr 26か27ならいまんとこいけるよー。
ももクロ踊りたいw
自分がかわいいのを知ってて、「私何もできませんー。」的な女の子みると、いーーーーってなる。
@rinrinpomme たしかにwぶりっ子女子きえてほしい！
@taroken1207 じゃ、俺明日エントリーシート本気だす！
@taroken1207 頑張るレベルちゃうけどな。とりあえず、けんちゃんは、しょうしゃまんなって俺の為にかせいでおくんなしw
@taroken1207 期待してる笑
@taroken1207 てか、合コンしよ。彼女欲しい。切に。ビッチじゃないやつ。
@taroken1207 年上な。あれ？けんちゃんて、俺と同い年やっけ？一つ下？
@taroken1207 じゃこの際ビッチでええわw
@taroken1207 一緒にビッチつかまえよ。
@taroken1207 さがしとくわ！
TOEIC900点あっても、しゃべれない新入社員。って話題なってるけど、ほんまカナダおるとき、日本の英語教育カスやな、おもたわ。がんばれ、あべさん。
@morw01 うしw
@tsjmrshjr おーけー！
@44_Ueda たしかに。これからですな。
@yopperi お、お前…TOEICの点数くれw
@tsjmrshjr 雑魚ワロタ
@gyakudachs 夏はやっぱり。ソーメン。
@gyakudachs おもんないし、真似すんなし。
@gyakudachs ごーめん。
@mutobock でも、たまに「そんなんもわからんの？ウケる」的に使う。ごめんw
@mutobock それは、なめてるなw
この性格、いやんなる。欲しいものは、手に入れるまでは猛烈に欲する。でも、手にいれた途端、飽きる。自分でそれを手放した場合、なんの未練もないが、意図せずそれが自分の手を離れた場合、また猛烈に欲する。あーめんど。
アーメン。
@Shu_Sekki そんな季節か。俺もでよーw
@syakas 公立うけんの？
@syakas そっかー。俺も私学の事頭いれとかんとw
@syakas まーじーかー。こーいうとき私学出身じゃないこと後悔。
@syakas なる。今年は無理やな、俺w就活がんばるわ。
@syakas あー。なんかえーことないかな。
@syakas 1番最悪、海外逃亡するわ。
@syakas 人間いざという時には、なんでも、できるよ。
@syakas たしかし！そうりも一回おもいきってワーホリとかしてみたら？人生一回きりやで！って話前もしたっけ？w
@syakas しよしよ！またサークル行くときとか暇なときとか連絡ちょーだい！俺もなるべくサークルには顔出すように、がんばる！
大学で履歴書ってもらえるの？どこでもらえるの？てるみー。
@matuyuuya まじかー！さがしてみる！ありがと！
@taroken1207 うらやま。
@taroken1207 みしってなに？
@sapimaaaaal 体育館の近く？
@taroken1207 だからどこ？w
なんでみしなん？
@taroken1207 なる。...beni...tyu.steel incね
@sapimaaaaal さんくすー。たぶん、おもってるのと一緒やわ！
SPIがむずすぎるー。さっぱりだ。特に数学。
@miyary38 @tasosoo 誰がアイドルおたや、おい。
@milai77 なにそれ、ださ。バンドエイドやし。
@gyakudachs サルの進化系
@milai77 でも、バンドエイドが圧倒的多数やったやん(｡-_-｡)
地震やっば。
@taroken1207 一個くれw
@gyakudachs できるぽん！
@taroken1207 おもろいことゆーやんけ。今日私は始めてスーツを着ます。でも、ただの説明会です。
@taroken1207 履歴書で、喧嘩うってやりました。きっと落とされます。
@taroken1207 求める人材で、努力より才能って努力バカにされたからくいついてもうたw
@taroken1207 アメリカンホーム保険会社！
@taroken1207 たんたらたん♫のとこ。
@taroken1207 外資なん？これ？しらんかった。喧嘩売っちゃったけど、まーいーや。なるようになる。
@taroken1207 それよりも、問題なのはスーツのズボンがパツンパツンなこと。
帰国後初スーツ。ズボンがお腹ひっこましてようやく入る。さすがに危機感を感じた。ダイエットしやんな。
@taroken1207 太ったみたいwどーしよw履歴書手遅れやし、逆に人事の人の興味ひかへんかなー。
@taroken1207 せやな。って公然わいせつでつかまるわ！
一分間の自己PR、思ったより長すぎた。そして、エジソンについて語りました。
@taroken1207 そんなん言ってみたいわ！
@taroken1207 なやむんや。いいなー。俺今日努力は必ず報われるって、高みな風に断言してきて、はずかしかったぞ。
@taroken1207 ちょ、おまっ。と言いたいところだが、ちょ、待てよと言っとく。
@taroken1207 そこは、キムタクに似てますもんねってかえしとくねんwww
@taroken1207 心全くこもってないやん。今度会ったらブッコロス♡
@taroken1207 え？ジェンジェンワカラナイデスー
@gyakudachs ゆに？
@gyakudachs ふーん。
@gyakudachs 余裕やろ。俺数学と社会二つありますけど。
@gyakudachs いけんちゃう？介護実習いらんやろし。
石橋テレビにでてるなう。
@morw01 就活と婚活同時並行やわw
@morw01 じゃ、それ、しんじる！
電車で英語の論文読んで、賢い人の振り開始w
@yopperi どゆこと？どんまいて？
元研究室の先輩が助教に！？！？w
やる気おきん、へるぷみー。
@gyakudachs あれー？あつき吹田くんの？
@sapimaaaaal 見えたというより、見たやなw
@sapimaaaaal 大学院生はミタ的な。大学院生のハシw
@sapimaaaaal こらー。
@Shu_Sekki 木曜日イケメンが練習参加予定やから、女の子いっぱいつれておいでやw
@Shu_Sekki それは、しゅうがいることで、一年生が入らなくなるということか？それなら、もっとイケメンつれてかな(；´Д`A
@Shu_Sekki うん、よくわからんw
@Shu_Sekki 気が向いたらw
腹へリマン！
@taroken1207 結局どこすんの？
@taroken1207 (；´Д`A
明日からバイト再開！！やぱ、これしかないしょ。
@gonbee0moheg うまらやー。
@gatyapinnpinn congratulation!!!
@sainurous omedetou!!
@gonbee0moheg どんまい！
もう、働くの疲れた。
@gyakudachs サークルこいし！
@gyakudachs もくようび！
なんか、お祈りされると、人格否定されてる気しかせん。乙。
@taroken1207 笑
今日のめちゃいけ見たいけど無理やー。
@zima1019 みんな大阪くんの？27！！それならのもーぜ！
永遠より続くように、名曲。
@gyakudachs あーそーぼー
@gyakudachs やだ
@rinrinpomme ご、ごめん。
@rinrinpomme ゆかりん、TOEIC対策問題集てきなんもってない？
りっちゃんかわえー。
@gyakudachs 阪大のわいはいもうんこにそんなこと言われたないと思うでw
@gyakudachs 俺の苦手な人はあつきだと、前から知っていた。
@gyakudachs じゃあ、嫌いにしとく。うそやで、きりんさんよりだーいすきやで！
@takkiitayuta かもんかもん！
@gyakudachs 嫌いのほうが、きついかなーおもて、苦手ってやんわり言ったんやけどな。Anyway never mind!!!hahaha
無理して就活する必要全くないんちゃうかなーと思う今日この頃。私学一本で行きたい！！というのがたぶん本心。
@takkiitayuta @tsjmrshjr 7時半に紀伊国屋まえ！やけど、たっきー到着10時じゃないの？
@gyakudachs あそんでほしいって？しゃーなしな。
扁桃腺死亡。食事、辛い。
@tsjmrshjr ちょっとおくれまーす！
RT @omoro_bot_bot: 一年間棒を振るのがイチローで 一年間を棒に振るのが一浪 点を取れるのがイチローで 点を取れないのが一浪 ファンを駆り立てるのがイチローで 不安を駆り立てられるのが一浪 狙ったところに落とせるのがイチロー 狙ったところに落とされるのが一浪
今、起きてなんか寝ぼけてたから、時計見て「…5時30分。。。29日…バイト5時からや。。。やらかした(；´Д`Aとかテンパってたら、まだ朝の5時でした。」
扁桃炎。唾飲み込むのすら激痛過ぎてわロタ。
@minaaamo17 ？AKB?
@minaaamo17 じゃあ、NMB
@minaaamo17 F2148!!haha
自分たちさえよければいい。そんなことはない。気つけよ。
夢って何書けばいいのー！？！？
@gyakudachs おれ、呼ばれてない。(；´Д`A
@saetapp おもろいしかない！
@gyakudachs 東京！？
扁桃炎。ものすごくつらたん。
@Shu_Sekki バレーあさってやっけ？
@sainurous ぷんぷん丸
@Shu_Sekki こんまえの練習も行けてないし、なんか申し訳ないから、今回は自宅からみんなの応援してるわ！また秋がんばる！
@Shu_Sekki いやー、そもそもガチっていうのが気ひけとったからなー。まー、がんばれw
@matuyuuya えーーーー！？！？！？！？
@matuyuuya どこ？うめだ？俺もうめだなう！
@matuyuuya なんばかー。遠いな。またお盆にでもしゃしんであつまろでー！
@gyakudachs 一緒にいこか。
修論書ける気まったくせん。
あーつーきー！
しくったー。爆睡してたら、淡路での乗り換えできやんかった。まずい、遅刻や。
明日なーんも予定なくなってもうたわ(=ﾟωﾟ)ﾉさーて、どうしたもんか。
@gyakudachs ご、ごめん。
@gyakudachs あつきと同じグループならしてるな。
電車でおばあちゃんが、突然高校生に語りかけてるなう。明日の天気気をつけややってさー。
とまらんとまらん、かわいそうな高校生。
始めての個人面接。猫背、目泳いでる言われたwたしかに。
@matuyuuya え！？！？まじ！？
@nakotami ぷんぷん丸。
@matuyuuya ぴーこは？
@gyakudachs 呼んで！
久々の天満橋！！
@milai77 なんで？
@milai77 かえるなう。
@nakotami ムカ着火ふぁいあー
家の近くにスタバ欲しい
実におもしろい
@gyakudachs ん？ちがうの？しっぺい？
@taroken1207 なぜならーそういう設定だからだ。、
@miyary38 どんまい、みやりーちゃんw
少しいきって、半袖半パンにしたら、少しさぶい
今日、後輩とグローバルな会話してて、思い出したけど、なぜ、日本人はスーツ着て会社にいくんやろか。。。なんか、違和感。
@Araaiii うーわ、わんだらこーへんねや。さいてー
@sapimaaaaal 笑構想発表間に合うかわからんくらいギリーw
@sapimaaaaal 北千里なう。まにあう。牧原くん？やっけ。同じ電車なう。
まさかの小学校の時の先生が同んなじ大学の他研究室おるー！w
@kc_8989 さすが、われらが母校やなw
今日花粉きつい！
@katsuno_san 野菜使った野菜？w
なんか、就職活動って洗脳活動やな。うん。俺ってそんな洗脳しやすそうなやつかなー。
@ailuvtigs 待ってるで！
@ailuvtigs まじ？てか、同窓会したいし、ほんまかえってこーい！お盆とか！
@ailuvtigs とーぜんする！！！楽しみにしてるでー！
さすがに、就活にラケットもってったらまずいかなー。私服って言われてるんやけど。。。
@matuyuuya ガチ？冗談？
@matuyuuya じゃあ、まっつんしんじる！
@Shu_Sekki 二回生すら知らない俺はどしたらいい？つらたん。
@Shu_Sekki 俺みたいないんきゃには無理やな！
@Shu_Sekki そーゆーのは求めてないw俺ポニテちゃうしw
@Shu_Sekki ぽへぇ(；´Д`A
@kyta10 そんなんでいいのか！？あと、十問いってみよう！
@kyta10 俺も明日朝っぱらから面接や！今から家帰るから寝るのさんじやな。つんだ。
@gyakudachs さっさとねやがれ！
3時までに家に帰れるかって？？無理でしょ。
@kyta10 へへん(=ﾟωﾟ)ﾉ
RT @warawasetai_bot: 【A型あるある】・一人の時間が好き・でも皆といるのも好き・マジで怒ると沈黙＆無視 ・熱中してる事は誰よりも詳しい ・口が悪い相手はだいたい信頼してる ・面倒くさがりだけど几帳面 ・たまに豪速球の天然 ・人の話を聞かない aruaru_w…
時間間違ったー。 なので、ひとり西成区散策。
@gyakudachs え、したかった。
さて、今日もこんがり焼くとするか。
@gyakudachs そうりとの扱いの差。。。つらたん。
就活してると、ほんまに将来なにしたいんかわからんくなってくる。ねーねー、教えて、就職した人。なんで就職したの？
@ailuvtigs 仕事は？？自分のやりたいことしてる？
@ailuvtigs てか、そもそも自分のしたいことわからんw
@ailuvtigs やんなー。やっぱり。じゃ、俺もひらきなおってやらんと。
今日はいーかないっw
@ailuvtigs 参考になるわ！さんきゅー！
RT @warawasetai_bot: この動画、吹いたらあなたの負けなのでRTしてねｗ　http://t.co/Mrsdwg5NqL
さーて、いつ東京いこうかしら。
@kyta10 @Shu_Sekki 手をあわしてください。いただきます。
なう。 http://t.co/repZ7OnLge
ばーゆに行きたい！
さつきやまってるなう。 http://t.co/9W7mxz57W1
@matuyuuya やべーな、あれ。
@kyta10 おれとかなw
@sapimaaaaal @kc_8989 おれらの高校のお隣さんw
@sapimaaaaal おれもおれも！
小指切れた。ついでに運命の赤い糸も切れた。(；´Д`A
